"","replicate_id","undershoot_ratio","subsample","replicate_id.1","undershoot_ratio.1","subsample.1","replicate_id.2","undershoot_ratio.2","subsample.2","replicate_id.3","undershoot_ratio.3","subsample.3","replicate_id.4","undershoot_ratio.4","subsample.4","replicate_id.5","undershoot_ratio.5","subsample.5","replicate_id.6","undershoot_ratio.6","subsample.6","replicate_id.7","undershoot_ratio.7","subsample.7","replicate_id.8","undershoot_ratio.8","subsample.8","replicate_id.9","undershoot_ratio.9","subsample.9"
"13",13,0.985894119271976,1000,13,1.11246958568875,1000,13,1.08604367179907,1000,13,1.16295956892981,1000,13,2.73244802126404,1000,13,1.09147439794739,1000,13,1.84902831238125,1000,13,1.43844294697795,1000,13,1.06299755889188,1000,13,12.9652969819042,1000
"14",14,1.27145818067437,1000,14,0.995999281877066,1000,14,1.67485904125154,1000,14,1.05092288994437,1000,14,1.10931075402665,1000,14,1.13213869722169,1000,14,1.49576898409408,1000,14,1.08011560255615,1000,14,1.34128342815163,1000,14,3.37231737325354,1000
"15",15,1.15406609937689,1000,15,1.17005225696891,1000,15,1.4161254268118,1000,15,1.16770024139681,1000,15,1.19923372706505,1000,15,1.08073061419912,1000,15,1.1590001357216,1000,15,0.911171995730503,1000,15,0.963530110112375,1000,15,2.65038299205325,1000
"16",16,1.92977687959512,1000,16,1.14456717971903,1000,16,1.03257633603819,1000,16,1.29302487202046,1000,16,1.57172802969128,1000,16,1.1583661118042,1000,16,1.40159973193893,1000,16,1.44907344961675,1000,16,1.1542938924494,1000,16,4.68543235777824,1000
"17",17,3.15346926223529,1000,17,1.27522285484967,1000,17,1.23388243396838,1000,17,1.24549333294171,1000,17,1.17231082354918,1000,17,1.01432319167475,1000,17,1.1899040194587,1000,17,1.31320172913296,1000,17,1.0626656121068,1000,17,6.81137527772492,1000
"18",18,1.84508099897086,1000,18,1.13080902421688,1000,18,1.34673586160152,1000,18,1.01758317580027,1000,18,1.58055181114019,1000,18,1.0662076782526,1000,18,3.58520264555538,1000,18,1.79827800140551,1000,18,1.096605322696,1000,18,2.97492067088888,1000
"19",19,1.84104369733337,1000,19,1.12185173352479,1000,19,1.15861574282558,1000,19,1.97136607746779,1000,19,1.21868369412524,1000,19,1.55123936828497,1000,19,1.41492009380916,1000,19,1.67342747485766,1000,19,1.10153965658321,1000,19,4.55423100983603,1000
"20",20,1.36797029217282,1000,20,1.23296410314852,1000,20,2.15343298066542,1000,20,0.954245595574212,1000,20,1.86973612059594,1000,20,1.06985209850744,1000,20,1.31844503128695,1000,20,1.17152869092671,1000,20,1.42585573434654,1000,20,43.5195188709457,1000
"21",21,1.20424832644967,1000,21,1.88054458107535,1000,21,1.13596104973315,1000,21,1.14897090113463,1000,21,3.75504039888778,1000,21,1.36506903172166,1000,21,1.13130444083097,1000,21,1.32482585510214,1000,21,1.56282734118082,1000,21,28.6279358987273,1000
"22",22,1.31756317645057,1000,22,1.46256227484728,1000,22,1.16210065271854,1000,22,1.16316996393778,1000,22,1.42195639392303,1000,22,1.25613873399047,1000,22,1.07274779564533,1000,22,1.36316750178061,1000,22,2.42203599156871,1000,22,15.3569758341831,1000
