"","replicate_id","undershoot_ratio","subsample","replicate_id.1","undershoot_ratio.1","subsample.1","replicate_id.2","undershoot_ratio.2","subsample.2","replicate_id.3","undershoot_ratio.3","subsample.3","replicate_id.4","undershoot_ratio.4","subsample.4","replicate_id.5","undershoot_ratio.5","subsample.5","replicate_id.6","undershoot_ratio.6","subsample.6","replicate_id.7","undershoot_ratio.7","subsample.7","replicate_id.8","undershoot_ratio.8","subsample.8","replicate_id.9","undershoot_ratio.9","subsample.9"
"69",69,1.47394759842402,1000,69,1.11442144723451,1000,69,1.01147421046109,1000,69,0.987928165553342,1000,69,0.95580301750956,1000,69,0.947981425847146,1000,69,1.85822135859422,1000,69,1.78772069992956,1000,69,0.918220438123263,1000,69,2.35208811197305,1000
"70",70,2.95612726839321,1000,70,0.970154584485037,1000,70,0.981636162377964,1000,70,2.29666391798667,1000,70,6.37094938778179,1000,70,0.913401082240016,1000,70,0.906477312357312,1000,70,1.46522273571364,1000,70,5.84006535072116,1000,70,2.23034302088056,1000
"71",71,2.08120882808873,1000,71,0.913686467185866,1000,71,1.37616353726541,1000,71,2.47484677764209,1000,71,1.045234090427,1000,71,3.47982124183034,1000,71,2.07038162805022,1000,71,0.93495416493833,1000,71,2.02511459036699,1000,71,6.37139981666375,1000
"72",72,0.969873704043785,1000,72,1.13207242424763,1000,72,1.51198508769795,1000,72,0.927348030265084,1000,72,1.00210971725262,1000,72,2.4032971538033,1000,72,1.10987321813467,1000,72,3.92859195475558,1000,72,0.965137895583418,1000,72,10.5274608584313,1000
"73",73,1.11454560832443,1000,73,2.02847778272279,1000,73,0.822412883670229,1000,73,0.925050462255391,1000,73,2.29915586746704,1000,73,0.907481279229153,1000,73,1.08319221875286,1000,73,1.25557277764793,1000,73,2.12161841525426,1000,73,4.42351984352879,1000
"74",74,0.887503215636305,1000,74,0.897645231670068,1000,74,0.907079944969871,1000,74,1.76788848335834,1000,74,0.85162617661421,1000,74,0.952068822383378,1000,74,1.18608316803508,1000,74,2.38343270898801,1000,74,1.25831914706357,1000,74,5.45004474343581,1000
"75",75,0.947255910053032,1000,75,0.814454825666976,1000,75,1.03470688510124,1000,75,2.13488366446763,1000,75,1.53748923456797,1000,75,1.15516496803928,1000,75,0.931030022064383,1000,75,0.844563510866312,1000,75,0.915433492377314,1000,75,1.75995110465914,1000
"76",76,0.980323614183886,1000,76,0.788309145905728,1000,76,0.896564886568433,1000,76,0.872833231105274,1000,76,0.888535504976736,1000,76,0.960386759695203,1000,76,1.0795016746547,1000,76,3.4822986084063,1000,76,1.0494726048356,1000,76,4.1909218952473,1000
"77",77,0.996709583589634,1000,77,1.29866622116954,1000,77,0.890126774224272,1000,77,0.975599158905351,1000,77,0.934960580332098,1000,77,1.06492810430117,1000,77,2.31181559555854,1000,77,1.19860124925612,1000,77,0.894415043044099,1000,77,5.38031333103343,1000
"78",78,0.861040263628672,1000,78,1.75437614537042,1000,78,0.865322545788213,1000,78,0.914300120035215,1000,78,5.25640332350891,1000,78,2.68063401108443,1000,78,0.841380034577742,1000,78,1.99609313455681,1000,78,1.30918462749009,1000,78,4.20862053248885,1000
"79",79,1.06251872510148,1000,79,1.30726597317687,1000,79,3.09629145984922,1000,79,1.65587283448241,1000,79,1.61285011097179,1000,79,0.880567763697081,1000,79,1.76203563460802,1000,79,0.831728699120961,1000,79,1.01533157575865,1000,79,1.57455878367128,1000
"80",80,2.64498398519922,1000,80,1.35207689569143,1000,80,1.41019803112954,1000,80,0.893647990561027,1000,80,1.52501208957889,1000,80,2.01668639979094,1000,80,1.11151414100548,1000,80,4.27610389714479,1000,80,2.12607904009456,1000,80,3.6783867042945,1000
"81",81,1.20183150067571,1000,81,0.812055260796377,1000,81,0.823020051320364,1000,81,1.0567791943048,1000,81,0.909105731536922,1000,81,1.20806234894304,1000,81,0.698674929614004,1000,81,1.32827529655253,1000,81,1.09321330720873,1000,81,3.91591644637242,1000
"82",82,1.35688225277351,1000,82,5.07735965848813,1000,82,1.14828114922725,1000,82,6.2234355455039,1000,82,0.978850752588414,1000,82,0.948353027253565,1000,82,4.43788500892995,1000,82,1.02928132505229,1000,82,3.04351879950149,1000,82,1.94812048203206,1000
"83",83,0.803043533249371,1000,83,0.993926704324968,1000,83,0.915653425556873,1000,83,3.08550017723545,1000,83,2.15587593533902,1000,83,0.984623436866015,1000,83,1.22269782782952,1000,83,2.39611075651741,1000,83,2.24148399382434,1000,83,4.23981435809645,1000
"84",84,2.5950029434969,1000,84,0.950656260051401,1000,84,3.77169470505985,1000,84,1.33077698941807,1000,84,1.95513180945128,1000,84,0.874193426808919,1000,84,3.56074385379456,1000,84,0.762358304727417,1000,84,3.74932113300344,1000,84,10.3605992809561,1000
"85",85,1.21667055083625,1000,85,1.47575493163179,1000,85,0.843311531790786,1000,85,2.16637220433357,1000,85,0.88938128869075,1000,85,1.00178633740662,1000,85,0.905456953943788,1000,85,0.806262603854621,1000,85,1.99651394240693,1000,85,3.57263328427787,1000
"86",86,3.42652401719136,1000,86,1.1146491240994,1000,86,0.965791062755852,1000,86,1.52462091506811,1000,86,1.00239080250435,1000,86,0.847978181453234,1000,86,2.7897719780967,1000,86,0.949874355625841,1000,86,1.64424576253779,1000,86,4.8315188549338,1000
"87",87,1.07674528456694,1000,87,0.858156332868445,1000,87,0.968564636242605,1000,87,1.00599494571046,1000,87,2.38779709338885,1000,87,0.936364730989237,1000,87,2.50880737495738,1000,87,1.6457970372261,1000,87,0.973956317010562,1000,87,5.05628605171325,1000
"88",88,1.247051590226,1000,88,0.845630751135187,1000,88,0.900570261931697,1000,88,4.86401960911392,1000,88,1.02245238022525,1000,88,1.31292512799891,1000,88,1.24564196934811,1000,88,1.86328404562196,1000,88,3.14234905571663,1000,88,3.97676080506024,1000
"89",89,0.876036694431179,1000,89,2.25764806476276,1000,89,1.01364279910703,1000,89,2.10686633438636,1000,89,0.938192285529654,1000,89,1.07653698477256,1000,89,0.890209413692162,1000,89,0.925519146374252,1000,89,1.09469097899677,1000,89,2.72334893192649,1000
"90",90,0.868060000270151,1000,90,1.097344348351,1000,90,1.4432620343975,1000,90,1.49387099346573,1000,90,1.2775296474324,1000,90,1.28415799652739,1000,90,0.996657755779868,1000,90,1.99172159371245,1000,90,2.64174195639351,1000,90,2.9195903086555,1000
"91",91,0.894264315338958,1000,91,1.0004603232596,1000,91,0.831883278491548,1000,91,1.83811026390594,1000,91,0.851764017765778,1000,91,1.00397070068831,1000,91,1.12739383709818,1000,91,2.31151585123393,1000,91,1.53992828982458,1000,91,2.91062149765268,1000
"92",92,4.91146673973242,1000,92,6.5671897326857,1000,92,3.50563282119033,1000,92,0.8557954063707,1000,92,0.865695230027115,1000,92,0.973035483084119,1000,92,1.65908051469331,1000,92,0.897067733952524,1000,92,1.652868182629,1000,92,7.38475039357876,1000
"93",93,1.16907767440275,1000,93,1.19953276513684,1000,93,0.946730211283237,1000,93,1.86351292319055,1000,93,1.2569845943238,1000,93,0.991807928356628,1000,93,2.75046824206555,1000,93,2.15625239011792,1000,93,2.32740662794299,1000,93,2.56824797114265,1000
"94",94,0.844003477872239,1000,94,0.942648110767913,1000,94,0.940559801621915,1000,94,1.65401641452014,1000,94,1.22585762748651,1000,94,1.75843800910334,1000,94,1.17289424845753,1000,94,2.28979386155705,1000,94,1.71261990529886,1000,94,3.59981106465106,1000
"95",95,1.47032139193376,1000,95,0.841710169614682,1000,95,0.902302596840054,1000,95,2.12785442976188,1000,95,0.929616535627862,1000,95,0.847713105851157,1000,95,1.65497840302115,1000,95,0.88275333000986,1000,95,2.33015987593004,1000,95,5.7012968435971,1000
"96",96,0.889842709073963,1000,96,0.9962286186582,1000,96,1.83090414450041,1000,96,1.49257643972527,1000,96,0.890444865832719,1000,96,1.32256673599266,1000,96,1.90161312771229,1000,96,1.54649244466958,1000,96,1.74669304319886,1000,96,2.7517765900853,1000
"97",97,2.50494507193924,1000,97,3.40799136059906,1000,97,0.997210730812455,1000,97,0.962263065888869,1000,97,1.65701869054191,1000,97,0.898109177847138,1000,97,1.1589484051963,1000,97,0.915540938700127,1000,97,0.95960411875367,1000,97,17.7038906442208,1000
