"","replicate_id","overshoot_ratio","subsample","replicate_id.1","overshoot_ratio.1","subsample.1","replicate_id.2","overshoot_ratio.2","subsample.2","replicate_id.3","overshoot_ratio.3","subsample.3","replicate_id.4","overshoot_ratio.4","subsample.4","replicate_id.5","overshoot_ratio.5","subsample.5","replicate_id.6","overshoot_ratio.6","subsample.6","replicate_id.7","overshoot_ratio.7","subsample.7","replicate_id.8","overshoot_ratio.8","subsample.8","replicate_id.9","overshoot_ratio.9","subsample.9","replicate_id.10","overshoot_ratio.10","subsample.10","replicate_id.11","overshoot_ratio.11","subsample.11","replicate_id.12","overshoot_ratio.12","subsample.12","replicate_id.13","overshoot_ratio.13","subsample.13","replicate_id.14","overshoot_ratio.14","subsample.14","replicate_id.15","overshoot_ratio.15","subsample.15","replicate_id.16","overshoot_ratio.16","subsample.16","replicate_id.17","overshoot_ratio.17","subsample.17","replicate_id.18","overshoot_ratio.18","subsample.18","replicate_id.19","overshoot_ratio.19","subsample.19"
"38",38,1.0834224395927,1000,38,1.16876117788273,1000,38,1.12244932030786,1000,38,1.07847711135691,1000,38,1.61093758251218,1000,38,1.2997641930941,1000,38,1.58645654091223,1000,38,1.1315802160259,1000,38,1.5715074740939,1000,38,1.46130850324045,1000,38,1.20797629087142,1000,38,1.2704685810077,1000,38,1.19156747206747,1000,38,1.09341610630778,1000,38,1.33888547316983,1000,38,1.17558353857519,1000,38,1.21449949023044,1000,38,1.23311148562861,1000,38,1.60998503232156,1000,38,1.40988682182658,1000
"39",39,1.14122596054943,1000,39,1.33573032498842,1000,39,1.2753701964139,1000,39,1.1344340684825,1000,39,1.46365164961396,1000,39,2.19494985931984,1000,39,1.35524106019166,1000,39,1.42645668258408,1000,39,1.19055330790509,1000,39,1.35903893291905,1000,39,1.25300107935247,1000,39,1.23452213261233,1000,39,1.24751473893903,1000,39,1.04062085208264,1000,39,1.12110835942136,1000,39,1.05625877717062,1000,39,1.24244846133227,1000,39,1.25949037850075,1000,39,1.22660026533273,1000,39,1.44868850252162,1000
"40",40,0.994656114847734,1000,40,1.31636816802216,1000,40,1.5955308535788,1000,40,1.40285606251205,1000,40,1.32784606841761,1000,40,1.51977900445901,1000,40,1.33789951361357,1000,40,1.02143285203761,1000,40,1.58489821595457,1000,40,1.68422838577698,1000,40,1.03396406109471,1000,40,1.61884283623299,1000,40,1.24136187126404,1000,40,2.12024368408225,1000,40,1.31876619178686,1000,40,1.13319338746567,1000,40,1.54516506816203,1000,40,1.49172828601671,1000,40,1.21765166167709,1000,40,1.08189053937959,1000
"41",41,1.20925727893295,1000,41,1.23292485238451,1000,41,1.15445492935969,1000,41,1.07360900072803,1000,41,1.30925660898146,1000,41,1.31574385799952,1000,41,1.05167073672144,1000,41,1.55806819750973,1000,41,1.26260891355804,1000,41,1.36279262354565,1000,41,1.21537345552316,1000,41,1.2338080749385,1000,41,1.03132582127927,1000,41,1.21734713755451,1000,41,1.17800594228965,1000,41,1.2963774293804,1000,41,1.16826647200633,1000,41,1.27727645682825,1000,41,1.13128692026393,1000,41,1.10767470637871,1000
"42",42,1.32172196145029,1000,42,1.26213273706811,1000,42,1.32810384288539,1000,42,1.40464695322699,1000,42,1.81182448647428,1000,42,1.33959457988898,1000,42,1.47131429851903,1000,42,1.45112922080566,1000,42,1.38002464193399,1000,42,1.53174175064852,1000,42,1.19959840943763,1000,42,1.05781306430149,1000,42,1.3681516252163,1000,42,1.06734734182972,1000,42,1.20807671943035,1000,42,1.1710658788822,1000,42,1.19292687755002,1000,42,0.95394841286913,1000,42,1.03910874688567,1000,42,1.29085875187418,1000
"43",43,1.10711664706638,1000,43,1.29081717438001,1000,43,1.12791709823749,1000,43,1.0524487872048,1000,43,1.08444461626493,1000,43,1.20860765902538,1000,43,1.40841835356119,1000,43,1.43811536364048,1000,43,1.15216621053376,1000,43,1.22022770912818,1000,43,1.15727935878606,1000,43,1.12184999842957,1000,43,1.1667790042362,1000,43,1.41070627267435,1000,43,1.21465468838007,1000,43,0.919760811579395,1000,43,1.64593142723923,1000,43,1.12316469825256,1000,43,1.17402047370161,1000,43,1.59854079366117,1000
"44",44,1.64195324983569,1000,44,1.4168854844294,1000,44,1.20197682320967,1000,44,1.32622732410761,1000,44,1.45832315219824,1000,44,1.35102606255162,1000,44,0.991050326131794,1000,44,1.1963905033107,1000,44,1.44759373289805,1000,44,1.73512137243039,1000,44,1.05300125656577,1000,44,1.14614042323734,1000,44,1.49059335479526,1000,44,1.54007759699332,1000,44,1.1930143605394,1000,44,1.23782662093516,1000,44,1.25730459976547,1000,44,1.0718646136903,1000,44,1.19512157829998,1000,44,1.40945364371169,1000
"45",45,1.52456688291424,1000,45,1.34207251928588,1000,45,1.33088188974663,1000,45,1.18268862351844,1000,45,1.07899661680128,1000,45,1.28108470401223,1000,45,1.44528725489364,1000,45,1.31360890061303,1000,45,1.28095071450731,1000,45,1.67639324176095,1000,45,1.32849672876722,1000,45,1.49931130084283,1000,45,1.1899871346152,1000,45,1.42737511478606,1000,45,1.3073293271296,1000,45,1.3484570969239,1000,45,1.20000411264698,1000,45,1.25684357169316,1000,45,1.43901647439775,1000,45,1.04855029556965,1000
"46",46,1.42512786096862,1000,46,1.48588673896817,1000,46,1.60436211297052,1000,46,1.39250037690105,1000,46,1.06038816427829,1000,46,1.46151870153812,1000,46,1.10856382868117,1000,46,1.52051454089953,1000,46,1.26178653792693,1000,46,1.47808689472455,1000,46,1.00601521694147,1000,46,1.25714730558872,1000,46,1.41300798027029,1000,46,1.25318984630017,1000,46,1.16330680329361,1000,46,1.05084132621543,1000,46,1.17942819617949,1000,46,1.20764353244799,1000,46,1.31474899579358,1000,46,1.10121601901634,1000
"47",47,1.36624668798456,1000,47,1.58622245812014,1000,47,1.45787297295898,1000,47,1.5194497566933,1000,47,1.08422150616355,1000,47,1.45865859772854,1000,47,1.07800880082051,1000,47,1.50988600644046,1000,47,1.36324137581217,1000,47,1.43985599762378,1000,47,1.20557498499679,1000,47,1.25705353940685,1000,47,1.05837285640878,1000,47,1.10858070842507,1000,47,1.19845938726258,1000,47,1.37876761283031,1000,47,1.2965868958652,1000,47,1.49014472495273,1000,47,1.2336808745664,1000,47,1.06370759519931,1000
