"","replicate_id","overshoot_ratio","subsample","replicate_id","overshoot_ratio","subsample"
"108",108,1.29265412927776,5690,108,1.17012160060459,5690
"109",109,1.96475984572441,5690,109,1.19304621710713,5690
"110",110,1.47773454660561,5690,110,1.42520822775782,5690
"111",111,1.4669228594617,5690,111,1.25996126746449,5690
"112",112,1.73846090646102,5690,112,1.20313747363648,5690
"113",113,5.55934145642583,5690,113,5.06593818393452,5690
"114",114,2.3177779332241,5690,114,1.644023717852,5690
"115",115,1.76259635780881,5690,115,1.48742603902691,5690
"116",116,3.04652148758041,5690,116,1.35808851818113,5690
"117",117,1.48723278685263,5690,117,1.68071381176652,5690
"118",118,1.54074260445684,5690,118,1.50385683053539,5690
"119",119,1.360964156678,5690,119,1.29661288977315,5690
"120",120,1.42994975541095,5690,120,1.28797995389262,5690
"121",121,2.23051528426972,5690,121,1.40278868863668,5690
"122",122,1.24183860084802,5690,122,1.12450355831286,5690
"123",123,2.07843400875293,5690,123,1.81365693881518,5690
"124",124,1.53418861905789,5690,124,1.79409843271529,5690
"125",125,1.81820369261037,5690,125,1.43594148367829,5690
"126",126,1.13956763285753,5690,126,1.16536037867813,5690
"127",127,1.13086596498098,5690,127,1.52359421833357,5690
"128",128,1.62049438421579,5690,128,1.35499184058339,5690
"129",129,1.28986136122701,5690,129,1.21204891811502,5690
"130",130,1.31987468784499,5690,130,1.20763426206862,5690
"131",131,1.2653380234664,5690,131,1.34063579668383,5690
"132",132,1.66340836404372,5690,132,1.31025691388143,5690
"133",133,1.53078219078633,5690,133,1.30487643543041,5690
"134",134,1.44306995078428,5690,134,1.27552337576486,5690
"135",135,1.28048140175076,5690,135,1.31556996270534,5690
"136",136,1.55362290515053,5690,136,1.27618020924896,5690
"137",137,1.66887345337697,5690,137,1.10795766720516,5690
"138",138,1.46233157913921,5690,138,1.17279528287824,5690
"139",139,1.68150750204976,5690,139,1.45430413937646,5690
"140",140,1.91060332117422,5690,140,1.28405146791042,5690
"141",141,1.66272639315573,5690,141,1.40465742364222,5690
"142",142,1.53340026786619,5690,142,1.22477397079083,5690
"143",143,2.13922567331145,5690,143,1.25149520840257,5690
"144",144,1.70769665583377,5690,144,1.17067307602599,5690
"145",145,1.20318681636323,5690,145,1.23329849920242,5690
"146",146,1.83497007403203,5690,146,1.75223935709486,5690
"147",147,1.59207126658476,5690,147,1.41073498511576,5690
"148",148,1.63950746486786,5690,148,1.34861657392883,5690
"149",149,1.48009625755726,5690,149,1.40193126368249,5690
"150",150,1.77574212468834,5690,150,1.17719237063323,5690
"151",151,1.46222999691994,5690,151,1.27962779254552,5690
"152",152,1.56223862878349,5690,152,1.27122709011057,5690
"153",153,1.11533802180796,5690,153,1.30242014918225,5690
"154",154,2.68527457649045,5690,154,1.52478561835857,5690
"155",155,3.13802812247194,5690,155,1.940561898104,5690
"156",156,1.52844663191908,5690,156,1.47672285788505,5690
"157",157,1.71327608763412,5690,157,1.61865496862065,5690
"158",158,2.8483116430753,5690,158,2.24639552576944,5690
"159",159,1.71291899355115,5690,159,1.15965089797388,5690
"160",160,1.38178579225202,5690,160,1.34176849196108,5690
"161",161,1.13380583761323,5690,161,1.46208109222294,5690
"162",162,1.07944393379602,5690,162,1.37066674980034,5690
"163",163,5.55284024733682,5690,163,1.77399664449136,5690
"164",164,1.74618160351182,5690,164,1.48860575961507,5690
"165",165,1.55372970394801,5690,165,1.23930557599268,5690
"166",166,1.86469248929375,5690,166,1.41317581166886,5690
"167",167,1.2095177729093,5690,167,1.51453767195996,5690
"168",168,1.5465238075231,5690,168,1.72340874052575,5690
"169",169,1.75511858676689,5690,169,1.22959117700194,5690
"170",170,1.24756817350401,5690,170,1.26601046203391,5690
"171",171,2.14153678746629,5690,171,1.57768866576718,5690
"172",172,2.85662852258848,5690,172,1.45413775711001,5690
"173",173,1.39708742296288,5690,173,1.1655972876304,5690
"174",174,1.60097015661786,5690,174,1.20264930853782,5690
"175",175,2.08411386830766,5690,175,1.88942590441428,5690
"176",176,2.22782301128976,5690,176,1.43655378134959,5690
"177",177,2.14010997409842,5690,177,1.42430440801833,5690
"178",178,1.51068983636671,5690,178,1.34605634671488,5690
"179",179,1.442718265,5690,179,1.195045549317,5690
"180",180,1.39145819764096,5690,180,1.1543601080019,5690
"181",181,1.37695650921869,5690,181,1.23380376509106,5690
"182",182,1.16640151051984,5690,182,1.38586512505737,5690
"183",183,1.42525680342836,5690,183,1.25739096326667,5690
"184",184,1.45835779664647,5690,184,1.19604413886757,5690
"185",185,1.52662413989168,5690,185,1.53566086910103,5690
"186",186,1.66527863329873,5690,186,1.27356474721177,5690
"187",187,3.1356585557439,5690,187,1.22081207544648,5690
"188",188,4.38320826741232,5690,188,1.33667251852961,5690
"189",189,2.22831792482422,5690,189,1.50262031912959,5690
"190",190,1.41721069066354,5690,190,1.23229377978909,5690
"191",191,2.24079400393747,5690,191,1.49670015599506,5690
"192",192,1.95608450441335,5690,192,2.06166367552931,5690
"193",193,1.18686496455004,5690,193,1.93852033003535,5690
"194",194,1.73808972183422,5690,194,1.25946039732675,5690
"195",195,1.79745391736083,5690,195,1.34859577608547,5690
"196",196,1.41811527576196,5690,196,1.1522331086696,5690
"197",197,1.49658615882831,5690,197,1.2437142472704,5690
"198",198,2.10507369891266,5690,198,1.51062568559208,5690
"199",199,1.61741183612634,5690,199,1.13741836623098,5690
"200",200,3.66726728822457,5690,200,1.36230907961351,5690
"201",201,1.40763534058923,5690,201,1.43835148602286,5690
"202",202,1.33277612872184,5690,202,1.19064080417302,5690
"203",203,1.46553948440868,5690,203,1.26919370845535,5690
"204",204,1.59666520712225,5690,204,2.30375463512252,5690
"205",205,1.70944170772137,5690,205,1.41191723558,5690
"206",206,1.49243409394245,5690,206,1.9710971429428,5690
"207",207,1.9418937708753,5690,207,1.16842404479816,5690
"208",208,1.48206411828858,5690,208,1.16808841942323,5690
"209",209,1.1691834628185,5690,209,1.42483722530208,5690
"210",210,1.72382727412802,5690,210,1.1096156816257,5690
"211",211,1.10157533568261,5690,211,1.28127655365272,5690
"212",212,3.08775296852632,5690,212,1.72913775939012,5690
"213",213,1.43691970742968,5690,213,1.75596188397089,5690
"214",214,1.3256377295219,5690,214,1.71224965049089,5690
"215",215,1.30984645020168,5690,215,1.63094209488407,5690
"216",216,2.03701328976213,5690,216,1.4268090460541,5690
"217",217,2.15201829167975,5690,217,1.23462306992339,5690
"218",218,2.78174311729661,5690,218,3.07956268494224,5690
"219",219,1.89853118496874,5690,219,1.16925765559429,5690
"220",220,2.70381429024763,5690,220,1.35883700011309,5690
"221",221,0.789401941447555,5690,221,1.30884192919981,5690
"222",222,0.953275381527829,5690,222,1.17009540344306,5690
"223",223,1.17720468213486,5690,223,1.11464231554406,5690
"224",224,1.38804167204038,5690,224,1.24352445157336,5690
"225",225,1.33237027915136,5690,225,1.13521707648257,5690
