"","replicate_id","undershoot_ratio","subsample","replicate_id.1","undershoot_ratio.1","subsample.1","replicate_id.2","undershoot_ratio.2","subsample.2","replicate_id.3","undershoot_ratio.3","subsample.3","replicate_id.4","undershoot_ratio.4","subsample.4","replicate_id.5","undershoot_ratio.5","subsample.5","replicate_id.6","undershoot_ratio.6","subsample.6","replicate_id.7","undershoot_ratio.7","subsample.7","replicate_id.8","undershoot_ratio.8","subsample.8","replicate_id.9","undershoot_ratio.9","subsample.9","replicate_id.10","undershoot_ratio.10","subsample.10","replicate_id.11","undershoot_ratio.11","subsample.11","replicate_id.12","undershoot_ratio.12","subsample.12","replicate_id.13","undershoot_ratio.13","subsample.13","replicate_id.14","undershoot_ratio.14","subsample.14","replicate_id.15","undershoot_ratio.15","subsample.15","replicate_id.16","undershoot_ratio.16","subsample.16","replicate_id.17","undershoot_ratio.17","subsample.17","replicate_id.18","undershoot_ratio.18","subsample.18","replicate_id.19","undershoot_ratio.19","subsample.19"
"11",11,0.934159448566628,1000,11,0.918931008909384,1000,11,1.11440570270123,1000,11,0.980606181789417,1000,11,1.20512781563465,1000,11,1.48879898232143,1000,11,0.975532940810068,1000,11,1.17716000192997,1000,11,1.81178708730718,1000,11,13.6156515345987,1000,11,1.24032406457499,1000,11,0.963126371065587,1000,11,1.04150988248237,1000,11,0.979059814739514,1000,11,1.11816361604162,1000,11,1.03647583634492,1000,11,1.01344308281369,1000,11,0.922321181137128,1000,11,1.23366867196183,1000,11,2.72934516751322,1000
"12",12,1.35365675782901,1000,12,1.05612638693149,1000,12,1.17819854397996,1000,12,1.39435404637207,1000,12,1.12911287092775,1000,12,1.31085608210268,1000,12,0.916119440556776,1000,12,1.01224410732659,1000,12,0.997331530348566,1000,12,15.5335188756201,1000,12,0.911779729037562,1000,12,1.30811265680603,1000,12,1.11646356193539,1000,12,1.08958627021577,1000,12,1.15252566397797,1000,12,1.0716789793361,1000,12,1.06431813527441,1000,12,1.23110458618094,1000,12,1.15774607262301,1000,12,2.51027859320869,1000
"13",13,1.12671238253281,1000,13,0.96668444394874,1000,13,1.08230593966981,1000,13,1.00932178047754,1000,13,1.16569615939589,1000,13,1.21051154354188,1000,13,1.31940821418921,1000,13,1.34949656088589,1000,13,1.22547152509878,1000,13,13.5252942435766,1000,13,1.11087003971019,1000,13,0.916860148895007,1000,13,1.26637540174462,1000,13,1.01237210448305,1000,13,1.20282176194594,1000,13,1.1717481417474,1000,13,1.19650865757948,1000,13,0.978681918838413,1000,13,1.03809821415007,1000,13,1.84361477644637,1000
"14",14,0.971697842319149,1000,14,0.932519439428404,1000,14,1.21767126044566,1000,14,1.11725419588733,1000,14,1.20509783286358,1000,14,1.11937567885897,1000,14,1.13818939223463,1000,14,1.097497746117,1000,14,1.41053606403862,1000,14,1.52834267024173,1000,14,1.06977973401717,1000,14,1.0864493137102,1000,14,1.19998208544613,1000,14,0.976949580606775,1000,14,1.46685996846631,1000,14,1.10176954275697,1000,14,1.06650439402794,1000,14,1.18599026340282,1000,14,0.932011493048124,1000,14,2.07312702558241,1000
"15",15,1.54136851145187,1000,15,1.00876446474736,1000,15,1.00223706219197,1000,15,1.01424826677841,1000,15,1.16233200605763,1000,15,1.14434403079327,1000,15,1.09963086635621,1000,15,1.16722788445376,1000,15,1.17882110696574,1000,15,24.2483934182097,1000,15,1.15153867586202,1000,15,1.06415063166525,1000,15,1.02923163424217,1000,15,1.39522054643921,1000,15,1.08010106165002,1000,15,0.935943998593893,1000,15,1.31422479099331,1000,15,1.12779253634143,1000,15,0.941977054070772,1000,15,2.81329447591137,1000
"16",16,1.1153476291708,1000,16,1.06633663098595,1000,16,1.09238727962093,1000,16,1.15241416729451,1000,16,1.25108522162118,1000,16,1.33795565805272,1000,16,1.39143766387343,1000,16,1.2764146133729,1000,16,1.39572039152677,1000,16,510.193914479863,1000,16,0.997871068067187,1000,16,1.29733226370554,1000,16,0.993751364743213,1000,16,1.26391521978897,1000,16,1.10817243038577,1000,16,1.35345455306041,1000,16,1.13794725414042,1000,16,1.13741224716627,1000,16,1.09439566933778,1000,16,1.99818559321934,1000
"17",17,1.13694721464925,1000,17,1.14215749727642,1000,17,1.11417979519007,1000,17,1.24687669821004,1000,17,1.01718691714267,1000,17,0.918416622806359,1000,17,1.09307873420075,1000,17,1.10601340800288,1000,17,1.11557521323982,1000,17,2143494.09431084,1000,17,1.09072745310603,1000,17,1.08217213279988,1000,17,1.10414487749861,1000,17,1.12243768602809,1000,17,1.01289692310325,1000,17,1.17500674956214,1000,17,1.2349371001623,1000,17,1.09732501577767,1000,17,1.13858975386739,1000,17,1.59547537727349,1000
"18",18,1.08182329354711,1000,18,1.22878483206065,1000,18,1.15286000152849,1000,18,1.18700716197673,1000,18,1.04081431627574,1000,18,1.2485286992924,1000,18,0.949839566131348,1000,18,1.31936171090939,1000,18,1.15816976100676,1000,18,3.85123318365475,1000,18,1.159603280199,1000,18,1.16224113640187,1000,18,0.923076832618105,1000,18,0.966137869505088,1000,18,1.10302571295638,1000,18,1.06807469825193,1000,18,1.15206607806523,1000,18,1.02185864391338,1000,18,1.09403608114041,1000,18,1.95216745322637,1000
"19",19,1.21986041927918,1000,19,1.15778336033804,1000,19,1.34877738157085,1000,19,1.07613558886602,1000,19,1.17625972633684,1000,19,1.31707361529424,1000,19,1.08204163828405,1000,19,1.10262423712018,1000,19,1.0751913698281,1000,19,174.864148173953,1000,19,1.24964288126014,1000,19,0.995597316190647,1000,19,1.09531989389299,1000,19,1.26490684785327,1000,19,1.10446081578956,1000,19,1.48569340608851,1000,19,1.10331352363943,1000,19,1.37944610446665,1000,19,1.02233234274036,1000,19,1.97245139227293,1000
"20",20,1.14139476307116,1000,20,1.19927577500485,1000,20,0.978664682040533,1000,20,1.19016318965877,1000,20,0.923782645896112,1000,20,0.929767836259672,1000,20,1.12874422301742,1000,20,1.53617230746454,1000,20,1.26616491478116,1000,20,3.43533503524166,1000,20,1.23973757123406,1000,20,1.14371100677906,1000,20,0.991271531789956,1000,20,1.22208390332724,1000,20,1.28518986584951,1000,20,1.08052125955186,1000,20,1.08262881773242,1000,20,1.15323294035469,1000,20,1.23092848067283,1000,20,1.66203786075465,1000
