"","replicate_id","overshoot_ratio","subsample","replicate_id.1","overshoot_ratio.1","subsample.1","replicate_id.2","overshoot_ratio.2","subsample.2","replicate_id.3","overshoot_ratio.3","subsample.3","replicate_id.4","overshoot_ratio.4","subsample.4","replicate_id.5","overshoot_ratio.5","subsample.5","replicate_id.6","overshoot_ratio.6","subsample.6","replicate_id.7","overshoot_ratio.7","subsample.7","replicate_id.8","overshoot_ratio.8","subsample.8","replicate_id.9","overshoot_ratio.9","subsample.9","replicate_id.10","overshoot_ratio.10","subsample.10","replicate_id.11","overshoot_ratio.11","subsample.11","replicate_id.12","overshoot_ratio.12","subsample.12","replicate_id.13","overshoot_ratio.13","subsample.13","replicate_id.14","overshoot_ratio.14","subsample.14","replicate_id.15","overshoot_ratio.15","subsample.15","replicate_id.16","overshoot_ratio.16","subsample.16","replicate_id.17","overshoot_ratio.17","subsample.17","replicate_id.18","overshoot_ratio.18","subsample.18","replicate_id.19","overshoot_ratio.19","subsample.19"
"11",11,0.623606226236187,1000,11,1.40494152948039,1000,11,1.16739143889583,1000,11,1.33965439489304,1000,11,1.26897727280516,1000,11,1.52639372689524,1000,11,1.20314349151505,1000,11,1.57060256931928,1000,11,2.22587148133587,1000,11,1.53725592202543,1000,11,1.21998006798811,1000,11,1.25894424827806,1000,11,1.08073316541621,1000,11,1.04330199366376,1000,11,1.40069416638388,1000,11,1.4983920569392,1000,11,1.19509381168302,1000,11,0.94717905411863,1000,11,1.38086553441997,1000,11,1.06345102940055,1000
"12",12,0.887443561321241,1000,12,1.14492059596982,1000,12,1.18037386540805,1000,12,1.16871802523624,1000,12,1.21117165070847,1000,12,1.39749213111589,1000,12,1.25625287013229,1000,12,1.69266663819588,1000,12,1.21250245102847,1000,12,1.59740031597742,1000,12,1.12717253489217,1000,12,1.11774958441326,1000,12,1.27503811106284,1000,12,1.19492087650307,1000,12,1.11667859430372,1000,12,0.993016211985365,1000,12,1.4152697180029,1000,12,1.24218420282329,1000,12,1.32764811152882,1000,12,1.01091050639367,1000
"13",13,0.078996415090631,1000,13,1.24395289890056,1000,13,0.941665472881686,1000,13,1.51602968500862,1000,13,1.19672960370362,1000,13,1.26181921869791,1000,13,1.21360464823297,1000,13,1.3505702789714,1000,13,1.17088705029382,1000,13,1.29217525173636,1000,13,1.17360996351693,1000,13,1.18652342569554,1000,13,1.08192019655414,1000,13,1.39730647516494,1000,13,1.06533360568129,1000,13,1.27520409360043,1000,13,1.22819448278543,1000,13,1.61517437156368,1000,13,1.08084354005399,1000,13,1.27615872465843,1000
"14",14,0.723697616808399,1000,14,1.17930895175961,1000,14,1.63186933543627,1000,14,1.22919775180833,1000,14,1.22619367744971,1000,14,1.22376917006876,1000,14,1.02518114610343,1000,14,1.30758553560153,1000,14,1.41439923153675,1000,14,1.58264098813068,1000,14,1.22141229940981,1000,14,1.47123292071092,1000,14,1.14675999066564,1000,14,1.09015427065542,1000,14,1.56561203204232,1000,14,1.07573944641848,1000,14,1.17610656359202,1000,14,1.19439055641799,1000,14,1.34106266835124,1000,14,1.2922057431539,1000
"15",15,0.646175250240051,1000,15,1.04981999112732,1000,15,1.12931738875376,1000,15,1.56836783239255,1000,15,1.58603548316394,1000,15,1.1916874829083,1000,15,1.37306796012885,1000,15,1.13539339840981,1000,15,1.39161247852971,1000,15,1.39238580192217,1000,15,1.21074101935287,1000,15,1.52042330137073,1000,15,1.15640797537105,1000,15,0.970909224688967,1000,15,1.32074912666622,1000,15,1.23092126553642,1000,15,1.32965159724892,1000,15,1.05728376559257,1000,15,1.18012193394186,1000,15,1.13197693771828,1000
"16",16,0.529455497852891,1000,16,1.19390204979746,1000,16,1.43824562825632,1000,16,1.16843061939623,1000,16,0.978885151785618,1000,16,1.83860977871775,1000,16,1.49220636790542,1000,16,1.3822996630357,1000,16,1.20023971691046,1000,16,1.43721257571751,1000,16,1.32240131104804,1000,16,1.22639046949353,1000,16,1.3197133863794,1000,16,1.22482721976477,1000,16,2.13916743080699,1000,16,1.90172779179102,1000,16,1.03772289454476,1000,16,1.36730741090846,1000,16,1.15732689542192,1000,16,1.31932801407558,1000
"17",17,0.671008346833598,1000,17,1.11855427495813,1000,17,1.51796373658517,1000,17,1.08309010569459,1000,17,1.32292096572684,1000,17,1.57621864376721,1000,17,1.34822004289206,1000,17,1.13572498564647,1000,17,1.23299683903503,1000,17,1.76022462196359,1000,17,0.990730146335944,1000,17,1.13525203010538,1000,17,1.25647005870095,1000,17,1.3716815337453,1000,17,1.19727571186746,1000,17,1.07646290345286,1000,17,1.35717446706169,1000,17,1.26427315279749,1000,17,1.41024306854569,1000,17,1.23516354570385,1000
"18",18,0.448502767814139,1000,18,1.26833586089313,1000,18,1.20082835484682,1000,18,1.32238219371764,1000,18,1.04764926906526,1000,18,1.13563210760723,1000,18,1.34559885627927,1000,18,1.0412203333347,1000,18,1.28731933956091,1000,18,1.99890108126383,1000,18,1.52378574092806,1000,18,1.49138543292589,1000,18,1.27539231210944,1000,18,1.19144620896233,1000,18,1.45864178255784,1000,18,1.32525315110153,1000,18,1.22264460392244,1000,18,1.17237853530805,1000,18,1.29244332144474,1000,18,1.47302398231296,1000
"19",19,0.698631402448047,1000,19,0.89125630880796,1000,19,1.40752545105676,1000,19,1.49344813782968,1000,19,1.19837039093394,1000,19,1.5221468146153,1000,19,1.74086131154616,1000,19,1.45715712810375,1000,19,1.40636942112917,1000,19,1.57575899570793,1000,19,0.836665700045874,1000,19,1.10490103271681,1000,19,1.11268875832926,1000,19,1.63272242644054,1000,19,1.16918301234605,1000,19,1.10496258460288,1000,19,1.4886526538931,1000,19,1.32620603344962,1000,19,1.15136646346414,1000,19,1.51912505945232,1000
"20",20,0.883256837057698,1000,20,1.7482110674414,1000,20,1.56114370757902,1000,20,1.23841181935626,1000,20,1.20304004676501,1000,20,1.51336793012335,1000,20,1.30879743077196,1000,20,1.12661928044517,1000,20,1.31536961828511,1000,20,1.60962402598498,1000,20,1.02467690239554,1000,20,1.52670927895243,1000,20,1.13348611194339,1000,20,1.32363186281222,1000,20,1.17761740279039,1000,20,1.3919527482271,1000,20,1.02742915665458,1000,20,1.53029532302171,1000,20,1.21356683019905,1000,20,1.2115748043436,1000
