"","replicate_id","overshoot_ratio","subsample","replicate_id.1","overshoot_ratio.1","subsample.1","replicate_id.2","overshoot_ratio.2","subsample.2","replicate_id.3","overshoot_ratio.3","subsample.3","replicate_id.4","overshoot_ratio.4","subsample.4","replicate_id.5","overshoot_ratio.5","subsample.5","replicate_id.6","overshoot_ratio.6","subsample.6","replicate_id.7","overshoot_ratio.7","subsample.7","replicate_id.8","overshoot_ratio.8","subsample.8","replicate_id.9","overshoot_ratio.9","subsample.9"
"49",49,1.13070333012089,1000,49,0.919525744520754,1000,49,2.47269021517171,1000,49,2.55933098389353,1000,49,0.881896639171404,1000,49,2.19787608904953,1000,49,1.54991885890817,1000,49,1.17485551640014,1000,49,2.16717201280877,1000,49,1.15259499808307,1000
"50",50,1.19795998421951,1000,50,1.91181862671051,1000,50,3.39227888809246,1000,50,0.915556694353332,1000,50,1.14459430166821,1000,50,6.47056453447203,1000,50,0.898446396133655,1000,50,1.10095416555496,1000,50,1.07995848673502,1000,50,1.18790466664878,1000
"51",51,1.06130045955509,1000,51,1.12312287023449,1000,51,2.6248667536477,1000,51,0.860572181517288,1000,51,1.51506177252977,1000,51,2.53953977593091,1000,51,0.921211384842491,1000,51,2.2825391319703,1000,51,1.06877622794136,1000,51,1.03581850882844,1000
"52",52,1.23817458579954,1000,52,1.44774691178837,1000,52,0.816861573076227,1000,52,2.35475154225506,1000,52,0.97063716125079,1000,52,3.77806423865201,1000,52,1.64939162812239,1000,52,0.965563462758327,1000,52,2.08117555252259,1000,52,0.867025821639641,1000
"53",53,0.989600069937871,1000,53,2.68702320159895,1000,53,4.60078453218826,1000,53,0.888403797517326,1000,53,1.78351372420356,1000,53,6.59742905588234,1000,53,2.42123416955472,1000,53,0.75395884542048,1000,53,1.03133554053599,1000,53,1.04020949045539,1000
"54",54,0.951390663152463,1000,54,1.84420202654481,1000,54,5.68436819310958,1000,54,1.56217119701278,1000,54,1.49624053876381,1000,54,4.14602465032554,1000,54,0.998528037470891,1000,54,1.00023555956226,1000,54,1.1659535137822,1000,54,1.46352661133132,1000
"55",55,1.20712165685066,1000,55,2.25624263247666,1000,55,3.11598307573546,1000,55,1.1913911460311,1000,55,1.47977010998002,1000,55,2.91598754457167,1000,55,2.63533126792688,1000,55,1.49155803396694,1000,55,0.999711871585353,1000,55,1.89065912937205,1000
"56",56,0.950910231546453,1000,56,1.40960550806908,1000,56,0.884253666286424,1000,56,1.45398819777209,1000,56,0.832507018322758,1000,56,2.81470668050399,1000,56,1.04600712879099,1000,56,0.960808008466965,1000,56,1.38540202853419,1000,56,1.176952497055,1000
"57",57,1.03889024947341,1000,57,4.18211158429438,1000,57,2.3256897824675,1000,57,1.61380921106942,1000,57,1.21234597972326,1000,57,9.98362214476578,1000,57,2.12046742232852,1000,57,1.02340049418015,1000,57,0.853219785048066,1000,57,1.01278854788866,1000
"58",58,0.976246930160883,1000,58,0.882003535133684,1000,58,1.75237352522117,1000,58,0.865604575409027,1000,58,2.03210733131787,1000,58,1.22776872599761,1000,58,1.84159631256101,1000,58,0.999584564141393,1000,58,0.794999744416181,1000,58,2.65345286121739,1000
"59",59,1.25958456345922,1000,59,1.45421396490744,1000,59,1.0353332701607,1000,59,0.876540745359682,1000,59,1.03632703127858,1000,59,10.8547288930172,1000,59,1.75581857586593,1000,59,0.922297593359794,1000,59,0.973399627447941,1000,59,2.00129640024313,1000
"60",60,1.09791404385172,1000,60,1.19403005872309,1000,60,1.16349137432303,1000,60,1.97998042884461,1000,60,1.77672173615195,1000,60,2.8970797910699,1000,60,1.25749419320013,1000,60,2.07631040213818,1000,60,1.26962852414076,1000,60,1.06782595838113,1000
"61",61,0.968669975049304,1000,61,1.4346151772457,1000,61,4.80618061418636,1000,61,0.943630774041429,1000,61,1.36941119611156,1000,61,3.83007091821486,1000,61,1.16130710082022,1000,61,1.94429399412166,1000,61,1.63180660738005,1000,61,1.27922737863046,1000
"62",62,1.15986103870197,1000,62,1.95026272936852,1000,62,1.9901614747686,1000,62,0.90612857529611,1000,62,0.978827945605282,1000,62,4.60384618792831,1000,62,0.980799885471594,1000,62,1.08454611899145,1000,62,1.14359820323411,1000,62,0.852910949071459,1000
"63",63,1.12932889746663,1000,63,1.35553155321123,1000,63,1.01112369952984,1000,63,2.75496809877162,1000,63,1.02389273673239,1000,63,6.94199983893862,1000,63,1.05055116228122,1000,63,0.733866684402954,1000,63,1.32016490086643,1000,63,1.29038712275122,1000
"64",64,0.959587565424653,1000,64,1.42469833543245,1000,64,3.30115250194996,1000,64,3.90270926718041,1000,64,0.865019529738646,1000,64,2.05850480816672,1000,64,2.0572025437889,1000,64,1.56148446607274,1000,64,1.15245873442447,1000,64,0.863157144568305,1000
"65",65,1.13665819877224,1000,65,0.98261049105908,1000,65,1.68075351772989,1000,65,1.81390709513083,1000,65,0.843270533780723,1000,65,1.75931082702641,1000,65,1.12319446741171,1000,65,1.90101422218314,1000,65,0.846842229172454,1000,65,0.946333670083799,1000
"66",66,1.2583324381751,1000,66,1.40331503656332,1000,66,3.3806332873143,1000,66,1.04285424097868,1000,66,1.35008794112472,1000,66,2.67247839877971,1000,66,0.850823970422157,1000,66,0.852297146432324,1000,66,0.914559310215686,1000,66,1.54615501817388,1000
"67",67,0.918414069699553,1000,67,1.98186679623396,1000,67,6.50141430112439,1000,67,3.02608106958353,1000,67,1.30017585009209,1000,67,5.49335008566687,1000,67,0.829422091831304,1000,67,1.16257729893613,1000,67,1.90700689597922,1000,67,1.23322846072881,1000
"68",68,1.06312789075886,1000,68,2.54831641713647,1000,68,0.835976430954861,1000,68,0.770236190527486,1000,68,1.89664686682985,1000,68,1.72021010731993,1000,68,4.41857305547207,1000,68,0.876447475092104,1000,68,0.976801596016677,1000,68,0.959697596706279,1000
"69",69,1.09376723938615,1000,69,0.800473140763427,1000,69,5.29150022567926,1000,69,0.727509289191565,1000,69,1.00990291782679,1000,69,2.59784460286405,1000,69,0.91274784883953,1000,69,0.839637139374343,1000,69,1.51019189007876,1000,69,1.05085803089884,1000
"70",70,1.2574458133712,1000,70,6.12251772646455,1000,70,1.00293775948133,1000,70,6.43863568048555,1000,70,3.46611140698207,1000,70,2.54372039530937,1000,70,0.979598704897722,1000,70,0.94713360722778,1000,70,0.775284458892191,1000,70,1.12862273144013,1000
"71",71,1.35927838141122,1000,71,1.20874430049256,1000,71,3.90318679114876,1000,71,2.21242800740116,1000,71,0.939952545491182,1000,71,1.69500480932117,1000,71,0.866792536107817,1000,71,1.74685945560915,1000,71,0.998834248936585,1000,71,1.0346784006135,1000
"72",72,0.983403010908418,1000,72,0.822832129831966,1000,72,0.872750563378624,1000,72,1.15521263245347,1000,72,1.46078558839376,1000,72,9.5299484943856,1000,72,1.43429109645821,1000,72,2.95458066235099,1000,72,2.25154083562569,1000,72,1.12990722373191,1000
"73",73,1.13823907669459,1000,73,1.07850210884602,1000,73,3.5824780964977,1000,73,2.14221673378918,1000,73,0.960386567240831,1000,73,7.95629730968028,1000,73,1.34002598701777,1000,73,1.40663469227019,1000,73,1.07423636977118,1000,73,0.873490071562798,1000
"74",74,1.33162552201158,1000,74,2.04771312925033,1000,74,1.06139063101862,1000,74,0.987595507318065,1000,74,1.32327213381855,1000,74,4.42911678658064,1000,74,1.64963812829081,1000,74,1.71833439165381,1000,74,0.991904072248608,1000,74,0.90485542326228,1000
"75",75,0.96416070890498,1000,75,0.915768958940316,1000,75,1.15138181892571,1000,75,1.17540462747519,1000,75,1.47253276117828,1000,75,3.81712442278359,1000,75,1.0040918561805,1000,75,1.09034254503843,1000,75,0.750974167911269,1000,75,1.0086026229843,1000
"76",76,1.12703732821337,1000,76,3.01204235469785,1000,76,2.01093710310851,1000,76,0.908426247672261,1000,76,0.955524219118355,1000,76,16.3095377903988,1000,76,1.00937841255681,1000,76,0.846133722895556,1000,76,0.890949424456353,1000,76,0.985527058869351,1000
"77",77,1.10066509093581,1000,77,0.881329994896489,1000,77,5.46128117636102,1000,77,0.970382853056466,1000,77,0.96194634125591,1000,77,1.51818705709794,1000,77,2.71862395627709,1000,77,1.46482803765058,1000,77,1.27287831908269,1000,77,1.87076254445144,1000
"78",78,1.27154682158131,1000,78,1.61458154096517,1000,78,3.60365954811259,1000,78,1.92332999404309,1000,78,0.735317088694777,1000,78,8.56534863055147,1000,78,0.961125971858194,1000,78,0.736616834756471,1000,78,1.00106667446854,1000,78,1.06399721055313,1000
"79",79,1.14829163464969,1000,79,1.03154180370535,1000,79,5.04442842792496,1000,79,1.49122535576933,1000,79,0.90074759828439,1000,79,13.029142835641,1000,79,2.4830672328909,1000,79,0.992923655222614,1000,79,0.860366360871877,1000,79,0.977397193395618,1000
"80",80,1.37579814444287,1000,80,2.33767864386501,1000,80,1.8098232491659,1000,80,0.997518357459331,1000,80,1.14360518578255,1000,80,2.17235242497837,1000,80,0.784291181729821,1000,80,0.902555068728625,1000,80,0.894110820345273,1000,80,1.52269415826518,1000
"81",81,1.30114042025595,1000,81,6.54484914804909,1000,81,1.0248030422324,1000,81,0.993028000215117,1000,81,1.039936614842,1000,81,12.4999873767906,1000,81,1.78894184913088,1000,81,1.2668033816966,1000,81,0.771595318438569,1000,81,0.94025138430665,1000
"82",82,0.850147767440803,1000,82,0.903012480715819,1000,82,2.23951078984208,1000,82,0.861908641918754,1000,82,0.996624906736015,1000,82,5.63152747315443,1000,82,0.970885046093058,1000,82,1.27922515505419,1000,82,1.44576168179806,1000,82,1.02184059850173,1000
"83",83,1.10381834602481,1000,83,2.73494788063263,1000,83,1.64561243962691,1000,83,1.09651673747698,1000,83,1.25717352369394,1000,83,4.26553165779331,1000,83,1.69027442607309,1000,83,0.818635602129881,1000,83,1.54285956085192,1000,83,0.845847535969291,1000
"84",84,1.05319156560433,1000,84,2.12257744134091,1000,84,1.00312264466051,1000,84,1.0775337382123,1000,84,1.48370556010691,1000,84,3.6224249998551,1000,84,0.858265484535598,1000,84,0.856356674494904,1000,84,1.04800913859798,1000,84,0.81458171857737,1000
"85",85,1.39486191805027,1000,85,2.1183222934804,1000,85,1.88096778254709,1000,85,1.23096833896815,1000,85,2.56404228993756,1000,85,2.16045342955606,1000,85,2.42365233472652,1000,85,2.88473007501455,1000,85,1.58738040604659,1000,85,0.953638556835791,1000
"86",86,0.965768033397417,1000,86,2.2643532062429,1000,86,4.02791783008505,1000,86,2.38501656863026,1000,86,0.913784886645435,1000,86,5.27062451597393,1000,86,0.944510525153233,1000,86,4.73221424278636,1000,86,0.985508388539815,1000,86,0.989335582361781,1000
"87",87,1.05000253578761,1000,87,5.38493384169558,1000,87,5.13312005426814,1000,87,0.846712943003346,1000,87,0.714861841963439,1000,87,5.72650758691173,1000,87,1.51529724434033,1000,87,1.70065680785703,1000,87,1.13230757250321,1000,87,0.962274065766805,1000
"88",88,1.12567443197817,1000,88,4.2957282131606,1000,88,2.9713734223058,1000,88,2.66407579520163,1000,88,1.36714868671691,1000,88,1.79348238782961,1000,88,0.887729240861554,1000,88,0.923664527012013,1000,88,1.06556642400749,1000,88,0.948836499800665,1000
"89",89,1.03396304567816,1000,89,1.86775993643584,1000,89,0.943032151839524,1000,89,2.26059388423738,1000,89,1.30853703001662,1000,89,5.02688528308259,1000,89,1.70090674455059,1000,89,0.87943488805735,1000,89,2.96408287066285,1000,89,1.81741977132748,1000
"90",90,0.935854945127486,1000,90,0.861624009691267,1000,90,1.76058090198827,1000,90,0.860859857021726,1000,90,1.32462911855794,1000,90,4.54681799005874,1000,90,1.53249001658325,1000,90,2.20857610127023,1000,90,0.969405016282348,1000,90,1.79319064903793,1000
"91",91,1.18128814115504,1000,91,2.44923918435447,1000,91,4.70561939070469,1000,91,0.949241711781992,1000,91,0.891959541913774,1000,91,7.91011793623286,1000,91,1.3715699357116,1000,91,0.872353132987672,1000,91,0.9979085046341,1000,91,0.859272681176507,1000
"92",92,1.09450264286997,1000,92,1.43242680391449,1000,92,1.49639496699883,1000,92,2.3923494345735,1000,92,1.41051889326153,1000,92,4.15674864590043,1000,92,0.914585418988429,1000,92,1.57471062088299,1000,92,1.47669226501555,1000,92,1.08644796973616,1000
"93",93,1.19213340378163,1000,93,1.6399681271126,1000,93,6.58495172147777,1000,93,0.713906824051213,1000,93,0.970710958800939,1000,93,11.6873313409538,1000,93,0.909088063466091,1000,93,0.90217242246639,1000,93,1.01779028711891,1000,93,0.905250996357107,1000
"94",94,0.908445676544377,1000,94,2.9606515263958,1000,94,2.45185859868435,1000,94,2.47775152687177,1000,94,1.91822689231125,1000,94,2.32241021228541,1000,94,0.932668291869743,1000,94,1.01728810435296,1000,94,0.971063041214616,1000,94,1.16906147138387,1000
"95",95,1.14822164376957,1000,95,2.42960387156689,1000,95,5.18395666848082,1000,95,1.30599493295868,1000,95,1.22152640709821,1000,95,5.18597971044255,1000,95,0.796375302175136,1000,95,0.628721624809622,1000,95,1.0970136889416,1000,95,1.20454205450478,1000
"96",96,1.04423606584084,1000,96,1.72622727053455,1000,96,1.23586029770473,1000,96,1.12900123598729,1000,96,2.35107198880979,1000,96,12.5458027132208,1000,96,1.92351197736048,1000,96,1.10235951748391,1000,96,1.45647783479178,1000,96,1.44030705976751,1000
"97",97,0.983432172542329,1000,97,1.62785461387413,1000,97,3.22219286619241,1000,97,0.752709729826843,1000,97,1.36561266313081,1000,97,8.8109063925923,1000,97,1.32592153645472,1000,97,0.87094390986218,1000,97,1.37541674063454,1000,97,1.01272050275945,1000
