"","replicate_id","overshoot_ratio","subsample","replicate_id.1","overshoot_ratio.1","subsample.1","replicate_id.2","overshoot_ratio.2","subsample.2","replicate_id.3","overshoot_ratio.3","subsample.3","replicate_id.4","overshoot_ratio.4","subsample.4","replicate_id.5","overshoot_ratio.5","subsample.5","replicate_id.6","overshoot_ratio.6","subsample.6","replicate_id.7","overshoot_ratio.7","subsample.7","replicate_id.8","overshoot_ratio.8","subsample.8","replicate_id.9","overshoot_ratio.9","subsample.9"
"22",22,16.2269531028381,1000,22,66.3347124399471,1000,22,58.9527931501632,1000,22,66.6931787004776,1000,22,3.18288260594546,1000,22,11.0984712073603,1000,22,34.4100376580225,1000,22,28.5980454102774,1000,22,6.72994404996019,1000,22,2.03264946680148,1000
"23",23,5.35856554985115,1000,23,16.4999307567804,1000,23,122.214469348675,1000,23,42.3919992294519,1000,23,3.55374509503625,1000,23,150.154826400989,1000,23,17.9216403768778,1000,23,5.02128523121037,1000,23,33.3050295479365,1000,23,93.2485076688083,1000
"24",24,30.9937251661507,1000,24,22.7477174885915,1000,24,204.416269684438,1000,24,78.6055326901902,1000,24,77.6447119456736,1000,24,32.9135666211511,1000,24,177.010178855846,1000,24,17.376017425752,1000,24,101.6392555937,1000,24,7.2939623375734,1000
"25",25,6.32611268484018,1000,25,26.8997616309108,1000,25,82.3522760987017,1000,25,47.2551017179579,1000,25,109.19520036019,1000,25,28.706799713224,1000,25,89.4565646829937,1000,25,39.2304894883899,1000,25,18.2090185499306,1000,25,83.4235710809872,1000
"26",26,1.05892912854659,1000,26,24.3500650341955,1000,26,33.1392690822718,1000,26,43.1143245199384,1000,26,86.1529713794662,1000,26,15.4984374921341,1000,26,33.7110037734789,1000,26,7.49161887402816,1000,26,10.4696108815361,1000,26,51.7609266283303,1000
"27",27,1.44077820050747,1000,27,4.61897851650184,1000,27,15.9082974544589,1000,27,2.64959566557159,1000,27,8.47929510797152,1000,27,86.2192765914149,1000,27,75.8652018029882,1000,27,109.410040857211,1000,27,13.1114998232873,1000,27,60.6543860566355,1000
"28",28,1.23052427646586,1000,28,8.18544126384713,1000,28,9.85047954944474,1000,28,57.4162281219315,1000,28,55.5530134586146,1000,28,24.0801105280741,1000,28,19.2664591394109,1000,28,22.6063509065122,1000,28,60.0257143917926,1000,28,9.77274837877795,1000
"29",29,10.2973815296115,1000,29,46.0857355192024,1000,29,20.0313981544187,1000,29,10.8974661657102,1000,29,9.58665784707713,1000,29,50.2027439393149,1000,29,38.7601675168048,1000,29,7.03083599861709,1000,29,44.9021984569586,1000,29,4.27801976382591,1000
"30",30,35.5089154935539,1000,30,148.224306590494,1000,30,18.9840762211624,1000,30,28.3168604549133,1000,30,63.4156222938054,1000,30,36.4534078998946,1000,30,41.7600036005272,1000,30,78.4957983278378,1000,30,2.8210279138241,1000,30,29.7726793568209,1000
"31",31,1.67856633060959,1000,31,105.192662938658,1000,31,80.2549936742503,1000,31,4.77280758235004,1000,31,61.4919925934709,1000,31,3.35289526855464,1000,31,4.19716894707323,1000,31,37.5624596548496,1000,31,60.1069632329476,1000,31,128.375032422301,1000
"32",32,1.59821501534152,1000,32,39.5568634539378,1000,32,17.0909005495268,1000,32,82.5384437469712,1000,32,32.2889148818006,1000,32,59.970927501557,1000,32,51.130466671051,1000,32,25.9728653270064,1000,32,23.097401749006,1000,32,21.5653182516984,1000
"33",33,2.33496254825605,1000,33,20.90839332759,1000,33,26.7034105431219,1000,33,13.0267380274052,1000,33,40.740295962477,1000,33,28.5343056341203,1000,33,78.2938932875898,1000,33,94.0151718999749,1000,33,1.68509175132447,1000,33,23.7016259933109,1000
"34",34,8.00038665063063,1000,34,81.4133262606043,1000,34,89.6154288319961,1000,34,35.0326610710827,1000,34,110.071167066167,1000,34,5.5843035297265,1000,34,61.6568303720921,1000,34,211.673945287516,1000,34,9.66693550139563,1000,34,11.4603439628436,1000
"35",35,1.19009138775887,1000,35,83.3089040262691,1000,35,100.514171103655,1000,35,2.2941555945086,1000,35,74.1634609086439,1000,35,48.7447366352367,1000,35,59.9984740666692,1000,35,30.6373506179736,1000,35,39.1906944466724,1000,35,7.66245297267321,1000
"36",36,9.54663262647815,1000,36,214.92471920474,1000,36,9.46904433833939,1000,36,12.3678718740083,1000,36,100.520031559631,1000,36,68.9083064603135,1000,36,4.43889702500533,1000,36,38.023899634565,1000,36,77.1197199513574,1000,36,45.171133508437,1000
"37",37,17.7993775939078,1000,37,19.0644266227058,1000,37,8.05584346385557,1000,37,8.11674480759583,1000,37,22.0607070156642,1000,37,23.7902832459225,1000,37,22.1955105669636,1000,37,72.2409076926,1000,37,13.0720029685394,1000,37,5.46709229232167,1000
"38",38,10.6829382140128,1000,38,61.6933608545145,1000,38,55.7890676633754,1000,38,46.9040612591565,1000,38,22.8835976772868,1000,38,29.3436643691025,1000,38,19.5856893678126,1000,38,52.1783875708615,1000,38,87.5712663037598,1000,38,64.5175603558257,1000
"39",39,4.49168361864594,1000,39,47.8406913244023,1000,39,96.9530418719999,1000,39,19.4420608447043,1000,39,62.1145296040348,1000,39,35.7590152941623,1000,39,1.45867538852813,1000,39,3.07785709340314,1000,39,2.47263572967782,1000,39,185.089561755075,1000
"40",40,4.47841749513511,1000,40,154.821462679594,1000,40,67.5364352234198,1000,40,40.354807549825,1000,40,21.3690310377268,1000,40,42.7217242944256,1000,40,2.83433206441394,1000,40,54.2538945946691,1000,40,123.217964806188,1000,40,10.9297601829761,1000
"41",41,1.28749672456787,1000,41,29.108925467769,1000,41,64.4670569850125,1000,41,29.9013350156363,1000,41,55.7889684308699,1000,41,57.2170530687366,1000,41,142.548418351396,1000,41,66.5052738499428,1000,41,23.4110220658501,1000,41,53.0400397213082,1000
"42",42,5.53099829935233,1000,42,8.0664716320733,1000,42,31.55186596977,1000,42,2.19813346467128,1000,42,176.818786050897,1000,42,130.192899645981,1000,42,186.243512452011,1000,42,18.5718641342758,1000,42,78.302165605787,1000,42,13.3318576532704,1000
"43",43,26.9008914923097,1000,43,65.9549876270371,1000,43,36.7569947408053,1000,43,43.2404151620325,1000,43,94.9579607730289,1000,43,97.6627002686803,1000,43,133.643684769114,1000,43,86.3057738289485,1000,43,47.3253873114476,1000,43,114.114002146909,1000
"44",44,2.14289255594524,1000,44,52.6117051239006,1000,44,50.1027592718584,1000,44,73.189775504684,1000,44,85.8200773877216,1000,44,56.030883336261,1000,44,61.5035670334441,1000,44,71.3586797412291,1000,44,33.3904221819503,1000,44,168.751562066127,1000
"45",45,7.00588979427596,1000,45,15.3489625617509,1000,45,17.1752982406792,1000,45,66.4946984514969,1000,45,23.3210130698824,1000,45,55.2175167925051,1000,45,42.4852226845573,1000,45,117.765157966149,1000,45,58.677390833417,1000,45,9.19549884199622,1000
"46",46,27.0174468354423,1000,46,38.1549454765984,1000,46,57.0316643130952,1000,46,23.6018986245423,1000,46,11.1719226097873,1000,46,57.7426534384862,1000,46,34.429853853668,1000,46,73.1514165534686,1000,46,87.271301675762,1000,46,63.2839512753114,1000
"47",47,9.45257996296522,1000,47,38.6818783606246,1000,47,146.065035844717,1000,47,4.85502228683017,1000,47,52.6721871900393,1000,47,131.623535827718,1000,47,45.1779536470243,1000,47,31.525179756503,1000,47,31.1695409164314,1000,47,46.0357783926057,1000
"48",48,1.08038524275481,1000,48,19.4603267171911,1000,48,9.54335222258518,1000,48,15.4474345923306,1000,48,3.18519052260759,1000,48,28.0682036838953,1000,48,24.755633136514,1000,48,25.5352728689151,1000,48,15.7569887362374,1000,48,53.1010148944522,1000
"49",49,31.8796948247657,1000,49,65.5698216020184,1000,49,9.65437491757815,1000,49,2.77690649391316,1000,49,24.5892851104101,1000,49,77.8241105380717,1000,49,76.9382252537587,1000,49,36.063437007755,1000,49,14.3945513220889,1000,49,17.7470833440885,1000
"50",50,5.13814274974989,1000,50,62.2907255399707,1000,50,58.8170824557088,1000,50,33.0235996105377,1000,50,45.3478324805245,1000,50,87.2659432697265,1000,50,55.6343280477656,1000,50,49.6873070556514,1000,50,8.41477431830495,1000,50,4.16204570709566,1000
"51",51,19.444064033558,1000,51,107.328513989746,1000,51,36.3390916625128,1000,51,25.8247820550506,1000,51,75.5728177202486,1000,51,199.146687614649,1000,51,57.732428096835,1000,51,50.6059861000052,1000,51,42.8002034368602,1000,51,19.0811757293408,1000
"52",52,5.82286973132007,1000,52,40.5548094161046,1000,52,22.0565949388407,1000,52,13.0505387042845,1000,52,50.2341979001064,1000,52,21.0475421067668,1000,52,76.0095065325816,1000,52,150.08816264987,1000,52,4.81412553707816,1000,52,181.757590873155,1000
"53",53,9.04593082036165,1000,53,61.0348002988037,1000,53,11.8210714654787,1000,53,7.30868423107211,1000,53,22.5404525770967,1000,53,9.15880814082448,1000,53,5.77505355300878,1000,53,3.62296034863345,1000,53,56.6656992919579,1000,53,113.174605003297,1000
"54",54,34.0517834689247,1000,54,31.5156622700152,1000,54,100.083249472083,1000,54,12.4356905749023,1000,54,5.42982529154745,1000,54,61.5687976326829,1000,54,42.2289708571388,1000,54,56.7945435855421,1000,54,3.21816415603507,1000,54,22.8831328373369,1000
"55",55,17.0261149335271,1000,55,54.708375211554,1000,55,50.8770901556821,1000,55,63.3980400136458,1000,55,4.79493232660166,1000,55,66.5915437332298,1000,55,113.479692277524,1000,55,44.8720443552875,1000,55,79.958214349185,1000,55,8.2857628168731,1000
"56",56,1.3804342316628,1000,56,21.9371140227742,1000,56,70.7004014151025,1000,56,25.1408529007902,1000,56,39.6045175413473,1000,56,55.040944768775,1000,56,2.25596036182996,1000,56,45.1706455642353,1000,56,36.0482437084975,1000,56,30.8159430133736,1000
"57",57,3.65647928961543,1000,57,17.8194255130104,1000,57,6.75974635008791,1000,57,2.8750537424127,1000,57,60.3264612103194,1000,57,149.008073533774,1000,57,12.225068898869,1000,57,119.125823361171,1000,57,53.5964391382648,1000,57,71.9540864685675,1000
"58",58,8.07786664485111,1000,58,14.6477505383602,1000,58,155.489717243662,1000,58,2.42164603870831,1000,58,10.9969004056965,1000,58,5.5076414027766,1000,58,23.6703532484284,1000,58,22.5646066515595,1000,58,13.370567358012,1000,58,8.03053793054787,1000
"59",59,20.862103264585,1000,59,120.281114258586,1000,59,49.5459323046288,1000,59,50.9410101264374,1000,59,26.8146895517796,1000,59,14.0491671335452,1000,59,99.5710836779462,1000,59,7.48209027125468,1000,59,16.0185498104981,1000,59,15.7484139863828,1000
"60",60,7.80814456043943,1000,60,27.7287356040989,1000,60,97.7555655059414,1000,60,44.760388383086,1000,60,6.8111334780574,1000,60,53.5693670392301,1000,60,8.37660404760521,1000,60,48.7106309786711,1000,60,10.7983720521676,1000,60,72.4341761149771,1000
"61",61,52.5054618373821,1000,61,32.8355434840555,1000,61,4.22605499826867,1000,61,48.6806380569416,1000,61,115.60720304204,1000,61,21.014124597446,1000,61,50.0091564921146,1000,61,4.47783952896019,1000,61,18.8321694723659,1000,61,9.84288594628735,1000
"62",62,9.25039995846033,1000,62,25.9510374245209,1000,62,12.2904847469296,1000,62,1.94451192244178,1000,62,18.8230237671727,1000,62,79.0021294112486,1000,62,83.041390712113,1000,62,23.1163312130522,1000,62,45.6564469902498,1000,62,69.1222342690145,1000
"63",63,1.42848231838387,1000,63,6.59064985580326,1000,63,42.6836457103452,1000,63,35.4097228627503,1000,63,29.1973463062201,1000,63,111.725625205977,1000,63,45.433789095739,1000,63,22.6288584037282,1000,63,54.8599082367096,1000,63,41.3851687933009,1000
"64",64,17.3686529656325,1000,64,32.0474533380743,1000,64,117.218192616531,1000,64,31.6212281660122,1000,64,21.2132013019672,1000,64,3.60877469673028,1000,64,32.7368144687201,1000,64,49.0508231267617,1000,64,13.7480271566126,1000,64,77.6293063781297,1000
"65",65,10.4358542629801,1000,65,32.4542205605349,1000,65,20.8704052879261,1000,65,16.3226465398958,1000,65,22.2375295847454,1000,65,69.6514930863978,1000,65,45.5274472395406,1000,65,2.92228928167625,1000,65,39.7464158781113,1000,65,56.7218003156456,1000
"66",66,29.215183284037,1000,66,70.9982220651051,1000,66,42.5383806056112,1000,66,43.1018626031843,1000,66,6.80942330772427,1000,66,60.9220501963437,1000,66,16.1168140020318,1000,66,6.16554346489773,1000,66,32.9950668799706,1000,66,10.3571294103433,1000
"67",67,19.8240151331075,1000,67,90.3393086519377,1000,67,47.1212132173382,1000,67,1.87111282176772,1000,67,37.9606370040919,1000,67,77.2892987687457,1000,67,75.4853328641614,1000,67,30.5166427609915,1000,67,48.4828219926459,1000,67,37.9805150398371,1000
"68",68,1.45176147612336,1000,68,60.5164926448576,1000,68,47.1873458134875,1000,68,4.28908847164844,1000,68,10.7948843497963,1000,68,168.172984399373,1000,68,36.4298971711696,1000,68,9.69693494549673,1000,68,163.279763035107,1000,68,20.1592264092665,1000
"69",69,9.08845447449291,1000,69,10.8468210841872,1000,69,152.748625875126,1000,69,9.05285622236907,1000,69,43.922150028064,1000,69,45.1068675862976,1000,69,71.5870409705055,1000,69,47.3949250211936,1000,69,36.4273549843586,1000,69,20.4075652632085,1000
"70",70,1.99031253670379,1000,70,141.059618951994,1000,70,128.952688047285,1000,70,2.8334850298517,1000,70,33.6008234567142,1000,70,18.9279251415375,1000,70,46.3610420625649,1000,70,16.2793773289316,1000,70,63.560285576858,1000,70,65.9762709100731,1000
"71",71,5.53782568258887,1000,71,116.204554253146,1000,71,26.2369622945124,1000,71,47.3590692644243,1000,71,8.13737127048353,1000,71,149.281173684129,1000,71,34.3929552782285,1000,71,40.6174623114153,1000,71,67.1833670100652,1000,71,8.8935100443277,1000
"72",72,17.8679939911497,1000,72,31.9781906274241,1000,72,90.1884097936623,1000,72,18.4158026475367,1000,72,18.2444076177735,1000,72,111.778547513575,1000,72,90.2788008048272,1000,72,1.50035956361118,1000,72,89.1223656551809,1000,72,18.9685437282427,1000
"73",73,18.888235243042,1000,73,78.782925985188,1000,73,119.769991018753,1000,73,11.6817029209404,1000,73,140.052320160483,1000,73,36.1566861067197,1000,73,43.061555312901,1000,73,9.648868170542,1000,73,3.36207142257461,1000,73,17.0603406550285,1000
"74",74,1.29841919674911,1000,74,39.3017197803047,1000,74,19.3925597883116,1000,74,60.7432317500434,1000,74,73.7974311692369,1000,74,83.654630966784,1000,74,7.15695054760435,1000,74,1.86923708029862,1000,74,28.2595677478792,1000,74,18.0848212324058,1000
"75",75,3.62083041602901,1000,75,36.1776433529581,1000,75,55.6519686326307,1000,75,6.43687126882231,1000,75,63.8500054295776,1000,75,245.551262693044,1000,75,160.146077340845,1000,75,83.5943821695162,1000,75,42.2401145959372,1000,75,30.5868246611551,1000
"76",76,2.11955963242971,1000,76,81.0478851404672,1000,76,21.4807596353006,1000,76,119.699331871287,1000,76,57.2507423830304,1000,76,144.633256933163,1000,76,32.8331431353135,1000,76,68.11081959327,1000,76,23.0887000040258,1000,76,25.718481877518,1000
"77",77,7.89797539285653,1000,77,98.8346823383168,1000,77,38.5090364894813,1000,77,40.4757361260555,1000,77,27.5554814073042,1000,77,49.4449803568608,1000,77,8.69512397633776,1000,77,53.3165623474385,1000,77,28.7502609806201,1000,77,35.219909641454,1000
"78",78,13.7998566514641,1000,78,17.6461683951579,1000,78,10.1220664188717,1000,78,1.7210173189619,1000,78,6.92506613985122,1000,78,107.119373315057,1000,78,61.9423546482145,1000,78,36.8638244699016,1000,78,83.7007430445069,1000,78,3.41449537655292,1000
"79",79,9.58269696218483,1000,79,56.9836128307244,1000,79,20.0507537062466,1000,79,81.7208190730445,1000,79,71.067005518971,1000,79,59.3812427016782,1000,79,10.6907429637926,1000,79,6.69041430410577,1000,79,42.6837161236926,1000,79,69.19036637969,1000
"80",80,1.19016043177788,1000,80,84.4548362121555,1000,80,49.0076464780553,1000,80,27.7996598273877,1000,80,54.1343252593973,1000,80,17.7466211435828,1000,80,53.2636102874517,1000,80,17.6230756826601,1000,80,5.81477500396499,1000,80,15.5791224347779,1000
"81",81,4.26632752470457,1000,81,60.0562580297226,1000,81,41.3032836618643,1000,81,33.8377890825803,1000,81,132.054932838671,1000,81,21.0055777980556,1000,81,37.4020611372594,1000,81,39.1593392508272,1000,81,12.68555123492,1000,81,95.3987567395009,1000
"82",82,1.4982978759697,1000,82,98.6543416566621,1000,82,50.5212448380199,1000,82,61.6648731903369,1000,82,79.9936794528944,1000,82,28.5021412975428,1000,82,58.8533671663505,1000,82,68.1002390067908,1000,82,29.5843523200834,1000,82,74.4116547857887,1000
"83",83,1.03298305617236,1000,83,28.712167711975,1000,83,128.804840363306,1000,83,25.4006265396844,1000,83,78.4650689584387,1000,83,69.0964032632579,1000,83,9.77033937458183,1000,83,11.6501899508348,1000,83,60.9751953347337,1000,83,92.1377184015748,1000
"84",84,36.6275318921083,1000,84,53.2872360691994,1000,84,43.0079144782658,1000,84,55.9194309776689,1000,84,17.0952533943225,1000,84,198.358321141961,1000,84,36.6790356300328,1000,84,66.8446446621451,1000,84,82.5425540119939,1000,84,2.65031075156186,1000
"85",85,3.05572248904262,1000,85,20.3263726603564,1000,85,133.520036735502,1000,85,10.359956158229,1000,85,77.5749151027794,1000,85,14.1158063571623,1000,85,36.0015945195857,1000,85,1.67150819249849,1000,85,4.83394636840995,1000,85,84.256924228221,1000
"86",86,9.04277819331334,1000,86,17.9549099952325,1000,86,23.4523313364154,1000,86,46.724376090701,1000,86,2.56758129998369,1000,86,69.6467731624961,1000,86,26.7664572607573,1000,86,9.31655461117176,1000,86,23.5724493497791,1000,86,58.7680192170037,1000
"87",87,4.18396710440971,1000,87,47.4084265394803,1000,87,23.4910128883936,1000,87,52.9019930922914,1000,87,103.179984798391,1000,87,114.653042100715,1000,87,25.6862415059123,1000,87,3.34113015112436,1000,87,19.8671491807023,1000,87,92.0937391528986,1000
"88",88,12.6628239710325,1000,88,49.0357193602742,1000,88,31.2108987422011,1000,88,92.984339106833,1000,88,9.56385560281769,1000,88,44.0162106239317,1000,88,56.9590329696723,1000,88,38.0352219693736,1000,88,138.359657744536,1000,88,151.344994856967,1000
"89",89,7.23563235662805,1000,89,137.240611619743,1000,89,30.2788189699033,1000,89,16.9492823498374,1000,89,7.05260464858304,1000,89,24.2070293459407,1000,89,18.6032267286029,1000,89,268.851990263402,1000,89,23.8503068847762,1000,89,3.19724766478791,1000
"90",90,1.46013473286688,1000,90,20.3956328916621,1000,90,58.7962733870295,1000,90,50.1623088741077,1000,90,38.7774626439019,1000,90,25.7447387348286,1000,90,66.1712716378993,1000,90,24.974210837414,1000,90,100.131225729327,1000,90,13.4902131781411,1000
"91",91,10.4343223716108,1000,91,151.433474318596,1000,91,36.0652589109112,1000,91,47.7971163664104,1000,91,65.276084623761,1000,91,129.635448676529,1000,91,19.3773859413382,1000,91,11.5424084632387,1000,91,4.81151404835845,1000,91,6.33756384207373,1000
"92",92,31.7469572942319,1000,92,78.6794570325155,1000,92,185.615203751721,1000,92,11.4598739770766,1000,92,23.9130753653449,1000,92,18.6399462414388,1000,92,80.9729237559176,1000,92,31.0888804464837,1000,92,27.3308138658057,1000,92,11.4726374927765,1000
"93",93,2.54476060135289,1000,93,84.3055688554084,1000,93,70.3071155988277,1000,93,86.6829820242054,1000,93,42.2538978308073,1000,93,69.4670132119379,1000,93,33.4896031952248,1000,93,48.2668945976816,1000,93,74.7897244778917,1000,93,6.16405223716199,1000
"94",94,1.81311274402018,1000,94,13.1138953927967,1000,94,82.1417363945975,1000,94,47.2992747100054,1000,94,15.3358413933047,1000,94,4.63030926212693,1000,94,99.3282929485584,1000,94,153.590861131564,1000,94,21.3944899407625,1000,94,40.5460811951808,1000
"95",95,1.50744803532364,1000,95,11.1897006624395,1000,95,110.546806843281,1000,95,37.9424130567241,1000,95,38.3080787324241,1000,95,8.81697972178186,1000,95,30.3514498439295,1000,95,21.6537720110099,1000,95,2.97076630029203,1000,95,125.756187666298,1000
"96",96,14.3935896574465,1000,96,54.7733690237195,1000,96,35.2343142028366,1000,96,50.0613382568626,1000,96,49.4581768016422,1000,96,49.1992134292407,1000,96,6.77201779883951,1000,96,25.7385306369651,1000,96,52.1455386836733,1000,96,23.1033375280298,1000
"97",97,10.7946351973087,1000,97,78.7425724372626,1000,97,49.1753815350604,1000,97,9.68815720805427,1000,97,15.1925203096703,1000,97,39.8337046559061,1000,97,24.8131853110789,1000,97,14.7128963173759,1000,97,3.06315031506354,1000,97,10.198980333731,1000
"98",98,7.38030983060689,1000,98,44.8570273319904,1000,98,6.15909316104557,1000,98,26.7379563813785,1000,98,18.4817687454208,1000,98,12.9218672167641,1000,98,14.6806840778169,1000,98,26.6002000391896,1000,98,90.0417208886339,1000,98,4.62051111456141,1000
"99",99,28.3833143101542,1000,99,24.581335015339,1000,99,59.7808246264764,1000,99,78.8797328147572,1000,99,316.301056348428,1000,99,5.29737533738473,1000,99,109.587508298215,1000,99,12.7119538759268,1000,99,28.9294027415732,1000,99,47.6564590206951,1000
"100",100,20.1769554586506,1000,100,4.34775148745459,1000,100,6.79568797062879,1000,100,45.4957545806434,1000,100,88.6411369995121,1000,100,18.8704294680986,1000,100,48.5515362454669,1000,100,57.7263645452797,1000,100,54.5934362329692,1000,100,217.683023376447,1000
