"","replicate_id","undershoot_ratio","subsample","replicate_id.1","undershoot_ratio.1","subsample.1","replicate_id.2","undershoot_ratio.2","subsample.2","replicate_id.3","undershoot_ratio.3","subsample.3","replicate_id.4","undershoot_ratio.4","subsample.4","replicate_id.5","undershoot_ratio.5","subsample.5","replicate_id.6","undershoot_ratio.6","subsample.6","replicate_id.7","undershoot_ratio.7","subsample.7","replicate_id.8","undershoot_ratio.8","subsample.8","replicate_id.9","undershoot_ratio.9","subsample.9","replicate_id.10","undershoot_ratio.10","subsample.10","replicate_id.11","undershoot_ratio.11","subsample.11","replicate_id.12","undershoot_ratio.12","subsample.12","replicate_id.13","undershoot_ratio.13","subsample.13","replicate_id.14","undershoot_ratio.14","subsample.14","replicate_id.15","undershoot_ratio.15","subsample.15","replicate_id.16","undershoot_ratio.16","subsample.16","replicate_id.17","undershoot_ratio.17","subsample.17","replicate_id.18","undershoot_ratio.18","subsample.18","replicate_id.19","undershoot_ratio.19","subsample.19"
"11",11,1.15892046469086,1000,11,1.05933677496405,1000,11,0.791917548307032,1000,11,0.89002745525546,1000,11,1.05986224415758,1000,11,1.23656969253498,1000,11,1.35110158859329,1000,11,1.17595493444185,1000,11,1.19310486428203,1000,11,1.3087781322358,1000,11,0.999327434569965,1000,11,1.00347661377888,1000,11,0.990733685171081,1000,11,1.22528016201051,1000,11,3.5686011912973,1000,11,1.00691456205516,1000,11,1.07606818929353,1000,11,7.50884075356752,1000,11,2.29182996081437,1000,11,13.5477135318662,1000
"12",12,0.902645112489351,1000,12,0.837595443025184,1000,12,1.06401639845981,1000,12,1.00129695529563,1000,12,0.93120310603258,1000,12,1.06959821953081,1000,12,1.11956138031683,1000,12,1.20936847000133,1000,12,1.08142306588468,1000,12,0.987340164035905,1000,12,0.914803591069241,1000,12,0.912758113458857,1000,12,0.864466382883683,1000,12,0.8357927919926,1000,12,1.01204703958445,1000,12,0.947612089262668,1000,12,1.8024078733645,1000,12,0.991955872655029,1000,12,1.67022912011365,1000,12,25.6370729427746,1000
"13",13,1.04259823600592,1000,13,1.50955522686252,1000,13,1.01800547771101,1000,13,1.11577941165482,1000,13,0.884609826608038,1000,13,0.969246704091561,1000,13,1.0938525337333,1000,13,0.935629461938322,1000,13,1.16665769955497,1000,13,1.36316888735892,1000,13,1.56849396737698,1000,13,1.06164085905614,1000,13,0.879340876389513,1000,13,0.966877731584845,1000,13,4.73749192210661,1000,13,0.944172913877404,1000,13,0.902392787784508,1000,13,1.7796183598943,1000,13,2.68756634946489,1000,13,3.28404943242031,1000
"14",14,1.46433830913993,1000,14,1.05722141509856,1000,14,0.905133597801769,1000,14,1.00193284609578,1000,14,0.910764248633932,1000,14,1.17542520779552,1000,14,1.31249649690842,1000,14,0.848642606397027,1000,14,1.13233237206171,1000,14,1.23776304084915,1000,14,0.928991117431937,1000,14,1.34016730026713,1000,14,1.59621921588522,1000,14,2.39758487934415,1000,14,1.10469750115798,1000,14,0.997708856828322,1000,14,2.25201219760318,1000,14,10.3570987074057,1000,14,1.03452753367421,1000,14,5.4642652336079,1000
"15",15,0.954698778839293,1000,15,0.910050271197754,1000,15,1.19784680930117,1000,15,1.0359387189596,1000,15,1.1817195976092,1000,15,1.4992362852999,1000,15,1.08861927819155,1000,15,1.17439567569133,1000,15,0.972065511517191,1000,15,1.47407284991771,1000,15,3.22484571182469,1000,15,1.40818168092013,1000,15,1.09840170692584,1000,15,1.01018724125023,1000,15,2.32057730192623,1000,15,1.3766971005555,1000,15,1.70289170511406,1000,15,1.11907245358088,1000,15,1.15911159768057,1000,15,34.5590425833589,1000
"16",16,1.53750432877145,1000,16,0.925496474712717,1000,16,1.03963782589063,1000,16,0.873025136426278,1000,16,0.931688377033963,1000,16,1.2081890179828,1000,16,0.952138336878325,1000,16,1.14312641735523,1000,16,1.02585260704452,1000,16,1.38374428734441,1000,16,0.926074147659142,1000,16,2.22281751030746,1000,16,3.71548899532597,1000,16,1.14147205211616,1000,16,1.41315847734281,1000,16,0.911236884370997,1000,16,3.04534890991293,1000,16,11.0782846538689,1000,16,1.06679541766754,1000,16,0.816907561938004,1000
"17",17,0.892871658436745,1000,17,0.829832059999022,1000,17,0.905128236405763,1000,17,0.987949516287974,1000,17,0.814561641615226,1000,17,0.797060727019038,1000,17,0.953261114994164,1000,17,0.960622108299965,1000,17,1.12897407468389,1000,17,1.65132248125213,1000,17,1.04357534564362,1000,17,1.02369092852246,1000,17,1.30452790192905,1000,17,1.21556572256057,1000,17,2.8943737009201,1000,17,0.87071077401658,1000,17,0.914488520250672,1000,17,2.31126951013108,1000,17,1.29403079860958,1000,17,1.95553807713453,1000
"18",18,3.36976249924564,1000,18,0.921341068859802,1000,18,1.29199878360686,1000,18,0.871191852416145,1000,18,1.22074336240052,1000,18,0.984853123248956,1000,18,1.08393583979348,1000,18,1.92116939296934,1000,18,1.01182838999222,1000,18,1.30753101082271,1000,18,2.12504664233739,1000,18,1.02158335789733,1000,18,0.899943307890441,1000,18,0.861152793599452,1000,18,0.965359722022012,1000,18,0.980065931082878,1000,18,1.33469809618065,1000,18,1.92146195091027,1000,18,1.41001673870661,1000,18,7.23432798982182,1000
"19",19,0.89731167171002,1000,19,1.14429403826551,1000,19,0.930558028306415,1000,19,2.33903507787678,1000,19,1.08577450160088,1000,19,1.13094083227872,1000,19,0.904945819357772,1000,19,0.928716822529298,1000,19,1.14937421315513,1000,19,1.28745191356223,1000,19,0.946606002726926,1000,19,0.760761164036326,1000,19,0.97798732969621,1000,19,1.00398863340348,1000,19,7.20946814662011,1000,19,0.901324399426167,1000,19,0.922347113927021,1000,19,5.12133565582014,1000,19,0.885084251320076,1000,19,1.26528604914735,1000
"20",20,0.984589328469305,1000,20,1.3010545104509,1000,20,0.982793070095881,1000,20,0.928157465627098,1000,20,0.979627071450675,1000,20,1.15495204878604,1000,20,0.9734548744361,1000,20,0.800052153101819,1000,20,1.20407373841166,1000,20,1.67815770958261,1000,20,0.969923957931952,1000,20,1.18856991011288,1000,20,0.822395278674347,1000,20,0.928459014270233,1000,20,0.941621545986048,1000,20,1.28507307477658,1000,20,0.876814337074334,1000,20,1.0774243329023,1000,20,1.83344171089405,1000,20,11.3680781317412,1000
