"","replicate_id","overshoot_ratio","subsample","replicate_id.1","overshoot_ratio.1","subsample.1","replicate_id.2","overshoot_ratio.2","subsample.2","replicate_id.3","overshoot_ratio.3","subsample.3","replicate_id.4","overshoot_ratio.4","subsample.4","replicate_id.5","overshoot_ratio.5","subsample.5","replicate_id.6","overshoot_ratio.6","subsample.6","replicate_id.7","overshoot_ratio.7","subsample.7","replicate_id.8","overshoot_ratio.8","subsample.8","replicate_id.9","overshoot_ratio.9","subsample.9"
"20",20,1.1483105790823,1000,20,1.14699701357664,1000,20,0.850065816176717,1000,20,0.824640236544372,1000,20,1.26991832220227,1000,20,1.45576899035493,1000,20,0.803296327902536,1000,20,2.6555355033008,1000,20,2.65735131112499,1000,20,7.28673709549654,1000
"21",21,1.01852852411483,1000,21,1.75649119868328,1000,21,0.832722040528171,1000,21,0.964148950394469,1000,21,0.970306898316034,1000,21,1.69000679587058,1000,21,2.1846441728575,1000,21,3.60393542892822,1000,21,1.02536934258879,1000,21,4.79210315534884,1000
"22",22,1.22615330171542,1000,22,1.79382982048502,1000,22,0.9207031928668,1000,22,1.38367013135445,1000,22,3.49203899094319,1000,22,1.51497701968277,1000,22,2.1855372482136,1000,22,1.16163347003877,1000,22,1.52491290611456,1000,22,3.67549868552919,1000
"23",23,1.15738427342956,1000,23,1.00950615396404,1000,23,2.1180063268178,1000,23,3.16303921209515,1000,23,1.8827172672579,1000,23,1.46116327613057,1000,23,2.59229341968072,1000,23,0.893197193815761,1000,23,1.00472005840533,1000,23,2.08067090987726,1000
"24",24,1.00574588475216,1000,24,0.990475243894172,1000,24,0.984729043285171,1000,24,1.320353902192,1000,24,1.46311735275005,1000,24,2.12949100694945,1000,24,3.32648404549607,1000,24,0.812606580251338,1000,24,3.91041555003468,1000,24,7.4209396043079,1000
"25",25,0.96268013301916,1000,25,0.852228388005905,1000,25,1.87655304598189,1000,25,1.00087082881789,1000,25,1.53020024656028,1000,25,2.7963342461276,1000,25,1.12741174270251,1000,25,0.920397783823235,1000,25,3.36728347600235,1000,25,2.9157895502849,1000
"26",26,1.14882560698245,1000,26,1.05316109992339,1000,26,2.20558016373884,1000,26,0.948582948197718,1000,26,1.29980604754258,1000,26,1.294262525229,1000,26,3.18552091017509,1000,26,0.788017434039255,1000,26,1.06651600257265,1000,26,4.21952744638077,1000
"27",27,1.07994629439108,1000,27,1.1441630503613,1000,27,1.34332873705789,1000,27,0.939042844011634,1000,27,1.13819068074464,1000,27,0.844832778861378,1000,27,1.65259826918548,1000,27,0.918802635846703,1000,27,1.22639444690709,1000,27,4.09920288481636,1000
"28",28,1.16146253184356,1000,28,0.94340834934925,1000,28,0.950489626285231,1000,28,0.991204569902275,1000,28,0.872149681571399,1000,28,1.37937936964009,1000,28,1.69236445381887,1000,28,0.862006308216677,1000,28,0.656790183022168,1000,28,4.50134830425331,1000
"29",29,1.21154254211349,1000,29,1.20819649545217,1000,29,2.49851927688893,1000,29,1.68074858293288,1000,29,1.46901159315939,1000,29,1.02759640613762,1000,29,1.64945154836691,1000,29,0.824494901548425,1000,29,2.24801227712845,1000,29,1.38264215006238,1000
"30",30,0.954775656221924,1000,30,1.26594419103765,1000,30,0.948700529836615,1000,30,1.02878341489677,1000,30,1.44301713434306,1000,30,2.80324959945293,1000,30,1.15509826957225,1000,30,0.999121311214738,1000,30,2.31089009999352,1000,30,5.04954407183345,1000
"31",31,0.916144272180878,1000,31,1.17358632989951,1000,31,1.11365759309368,1000,31,1.38361198132231,1000,31,0.872294666481906,1000,31,0.931524924523381,1000,31,2.27493854344406,1000,31,1.23205758226006,1000,31,3.59740913780104,1000,31,8.64460472720374,1000
"32",32,0.93803819448396,1000,32,0.838243155622481,1000,32,1.4961842332295,1000,32,1.92190222069177,1000,32,0.922003554677222,1000,32,1.06763487429561,1000,32,5.44666153955532,1000,32,2.75166174697088,1000,32,0.784636353826881,1000,32,4.19941776227395,1000
"33",33,1.09481515631191,1000,33,0.971091009043041,1000,33,0.699568841207719,1000,33,0.870008876929709,1000,33,3.18647093047741,1000,33,1.04826352128404,1000,33,2.07417707226936,1000,33,1.921914912401,1000,33,1.12476277975837,1000,33,3.98404154271503,1000
"34",34,0.936553016982536,1000,34,1.57534964221418,1000,34,0.760664819722122,1000,34,0.787193374545539,1000,34,0.982789563313185,1000,34,1.07080335860862,1000,34,1.92451842788234,1000,34,2.40367826705488,1000,34,1.7674341248608,1000,34,2.23025900195286,1000
"35",35,1.16770831901564,1000,35,0.857423879951708,1000,35,2.56056604832633,1000,35,1.63565784252473,1000,35,1.83473526250946,1000,35,2.04325052548627,1000,35,2.65432932745007,1000,35,1.35306311534082,1000,35,2.73592470350081,1000,35,2.66307944821827,1000
"36",36,1.06029495155719,1000,36,1.11279248533377,1000,36,1.13347461474904,1000,36,0.906326668483001,1000,36,1.79152378538827,1000,36,1.8609527360012,1000,36,0.878509542930377,1000,36,0.898562526174879,1000,36,1.89345354952297,1000,36,4.32389055463611,1000
"37",37,1.35613700137115,1000,37,2.12708032556463,1000,37,2.1126632617996,1000,37,1.96465204403418,1000,37,1.3466054066417,1000,37,0.872820590045987,1000,37,3.47307247724774,1000,37,1.51931083852697,1000,37,4.10284987327203,1000,37,3.25622113348608,1000
"38",38,1.04696142962534,1000,38,1.4932673563692,1000,38,1.06027991090564,1000,38,1.03087476351925,1000,38,2.36858726293532,1000,38,1.26773165734254,1000,38,0.802660574087357,1000,38,1.4109032725388,1000,38,0.843669761627632,1000,38,1.51973810237947,1000
"39",39,0.918482064339262,1000,39,1.11285285928462,1000,39,1.6214975066986,1000,39,0.954873987534451,1000,39,3.08383127582967,1000,39,2.20215911013581,1000,39,1.71530234656034,1000,39,0.916865377090877,1000,39,5.14280612396445,1000,39,2.65335898301202,1000
"40",40,0.952791125049193,1000,40,2.07873726419394,1000,40,1.49293734535982,1000,40,0.926589852305218,1000,40,0.993240083108116,1000,40,2.28706555481896,1000,40,1.35054239318311,1000,40,3.97856682978673,1000,40,1.09998113748122,1000,40,3.90819837325917,1000
"41",41,1.12810453454165,1000,41,0.8284239765512,1000,41,0.795672069707025,1000,41,0.930182902556258,1000,41,0.860440127757677,1000,41,3.7953345755323,1000,41,1.86260269816399,1000,41,2.71687902186047,1000,41,1.288201938765,1000,41,4.95627961582534,1000
"42",42,1.1938000046324,1000,42,0.946747933207741,1000,42,0.778409733983652,1000,42,1.3024169116779,1000,42,1.296689282367,1000,42,0.704979093905674,1000,42,5.33711174448155,1000,42,2.1403884866412,1000,42,6.56117408524004,1000,42,3.4604594963461,1000
"43",43,1.21458568695451,1000,43,1.01780887307285,1000,43,0.920249998212151,1000,43,0.931778637893285,1000,43,0.849016800177602,1000,43,1.21734626351062,1000,43,1.83113720151826,1000,43,5.93333901388177,1000,43,0.800412732942333,1000,43,5.12373847891268,1000
"44",44,1.24315581650405,1000,44,0.960541329434349,1000,44,1.36612499124222,1000,44,1.29466836884213,1000,44,0.894660777771371,1000,44,1.23508014515156,1000,44,2.17619848539931,1000,44,0.852504192453495,1000,44,0.838737073205177,1000,44,4.42631705332985,1000
"45",45,0.922507893544651,1000,45,0.937967288211438,1000,45,1.86939657175755,1000,45,0.863466830239806,1000,45,1.23169348442204,1000,45,1.58625357728835,1000,45,1.28696283179658,1000,45,5.6242013701033,1000,45,2.03418724332161,1000,45,3.86852138778981,1000
"46",46,1.10076193113888,1000,46,0.868160873447127,1000,46,1.08449077129733,1000,46,1.22441910955998,1000,46,0.875914470726485,1000,46,1.95480053996863,1000,46,1.24508139782986,1000,46,2.30027944806507,1000,46,0.881826802907282,1000,46,2.68356857156922,1000
"47",47,1.03105436491296,1000,47,0.913813349046736,1000,47,1.98991291271988,1000,47,2.05810074440649,1000,47,3.11393305276741,1000,47,1.70695451997347,1000,47,1.9088150661509,1000,47,3.03474953574549,1000,47,1.73168137427848,1000,47,0.942369200195559,1000
"48",48,0.938920791302676,1000,48,1.53077040502687,1000,48,1.25637381145904,1000,48,1.67170876927414,1000,48,1.22902887714401,1000,48,2.04999618629904,1000,48,0.838788885319689,1000,48,1.43577525198916,1000,48,0.883285253176116,1000,48,3.71304404213239,1000
"49",49,1.13070333012089,1000,49,0.686205178149897,1000,49,1.47209548668203,1000,49,1.45755480593747,1000,49,0.960874165847668,1000,49,1.6220256336105,1000,49,1.15393656023935,1000,49,4.22572945572105,1000,49,1.31924248011894,1000,49,6.59867742550668,1000
"50",50,1.19795998421951,1000,50,1.49591009292341,1000,50,0.765506465708048,1000,50,1.38704469851804,1000,50,2.04564404680529,1000,50,0.947656828463973,1000,50,1.04711814322492,1000,50,1.1185072104582,1000,50,8.25978600926258,1000,50,2.64883565105516,1000
"51",51,1.06130045955509,1000,51,1.04735586454564,1000,51,4.3083726409765,1000,51,1.43388468497255,1000,51,2.1895428299501,1000,51,1.3998220995328,1000,51,0.822303772425291,1000,51,2.55159883194578,1000,51,4.47396147314483,1000,51,1.87500322490913,1000
"52",52,1.23817458579954,1000,52,1.25207118665639,1000,52,1.21353602058893,1000,52,1.01772501864419,1000,52,0.948597725028513,1000,52,1.88173442383139,1000,52,0.87566369295294,1000,52,2.50152930586073,1000,52,2.34288186022891,1000,52,2.08382532023411,1000
"53",53,0.989600069937871,1000,53,1.09662139177194,1000,53,0.950936032222833,1000,53,1.67746386927625,1000,53,1.59692677160021,1000,53,2.09431028358969,1000,53,1.0936703110781,1000,53,1.64432563822729,1000,53,2.28817903671352,1000,53,4.20625999691948,1000
"54",54,0.951390663152463,1000,54,0.936026519349974,1000,54,1.52813369960203,1000,54,2.78268870285148,1000,54,1.68384352962933,1000,54,0.79597844620589,1000,54,2.75202457454927,1000,54,2.42884085292878,1000,54,2.93633812046834,1000,54,2.2533325104029,1000
"55",55,1.20712165685066,1000,55,0.909834363830068,1000,55,1.16447731101643,1000,55,1.02084553913247,1000,55,1.30757896440335,1000,55,1.03824015403505,1000,55,2.82462856119023,1000,55,3.202064541365,1000,55,2.52723779015085,1000,55,6.56905775758831,1000
"56",56,0.950910231546453,1000,56,1.42341559513465,1000,56,2.20503058312449,1000,56,0.872978556789164,1000,56,2.61739756474144,1000,56,2.04476658631366,1000,56,1.72177523182979,1000,56,1.40367478941049,1000,56,3.03634578721068,1000,56,4.56478379536884,1000
"57",57,1.03889024947341,1000,57,1.92444829565375,1000,57,0.862012524014616,1000,57,0.993238117351403,1000,57,1.48343552222164,1000,57,1.31160027653434,1000,57,2.01767557320154,1000,57,4.01325459184263,1000,57,2.5712272720857,1000,57,4.47340461269263,1000
"58",58,0.976246930160883,1000,58,0.987015613332975,1000,58,1.17689289462763,1000,58,0.885608431573875,1000,58,0.933475566939728,1000,58,1.25978810276579,1000,58,1.92118157454901,1000,58,1.80513734497302,1000,58,0.937326838842123,1000,58,3.30250444446046,1000
"59",59,1.25958456345922,1000,59,0.950889519229843,1000,59,1.94886716747278,1000,59,1.02981912346333,1000,59,1.12272401752649,1000,59,1.49560461512347,1000,59,1.66330868551362,1000,59,3.83988049322228,1000,59,5.39680138069154,1000,59,1.22047501909934,1000
"60",60,1.09791404385172,1000,60,0.950266927748223,1000,60,0.926976934842359,1000,60,1.19409877434458,1000,60,0.89277327761029,1000,60,0.765716663207281,1000,60,2.32391643233006,1000,60,1.89922596685385,1000,60,0.932172522483579,1000,60,3.33986918933126,1000
"61",61,0.968669975049304,1000,61,3.2024947794751,1000,61,2.02970614899822,1000,61,1.04252226154525,1000,61,2.41063210798531,1000,61,1.36328641534768,1000,61,1.60198572041886,1000,61,2.12818201736567,1000,61,1.4673954439659,1000,61,2.27708963739077,1000
"62",62,1.15986103870197,1000,62,0.892867575515413,1000,62,2.11292625441062,1000,62,2.1729192807407,1000,62,1.0218487237744,1000,62,0.95041151891947,1000,62,1.1247342291687,1000,62,1.81259349135283,1000,62,0.903902528895703,1000,62,4.15985080139403,1000
"63",63,1.12932889746663,1000,63,1.08493652286113,1000,63,1.35147726391671,1000,63,1.41372675364147,1000,63,0.959115461245752,1000,63,1.45482308504631,1000,63,2.58473177612194,1000,63,0.882006157858212,1000,63,4.27830113501337,1000,63,4.29588958403837,1000
"64",64,0.959587565424653,1000,64,0.843549143467504,1000,64,0.922765506282202,1000,64,0.889701868542242,1000,64,4.38530751676325,1000,64,1.09498255493587,1000,64,0.895491353897758,1000,64,1.10577116960378,1000,64,2.38268525558083,1000,64,7.79293189933083,1000
"65",65,1.13665819877224,1000,65,1.11832971907928,1000,65,2.83909849216335,1000,65,0.899134520948916,1000,65,0.900933804516029,1000,65,1.40344712927888,1000,65,1.81001943936471,1000,65,0.861034320529812,1000,65,0.726601526730461,1000,65,3.58532399480915,1000
"66",66,1.2583324381751,1000,66,2.95444542046108,1000,66,1.0486832065997,1000,66,1.52033176637756,1000,66,0.917303133947762,1000,66,0.889440369203534,1000,66,1.35538432608287,1000,66,1.81885473866405,1000,66,0.820952365091876,1000,66,3.04083851791481,1000
"67",67,0.918414069699553,1000,67,1.34443155669297,1000,67,0.983302199433775,1000,67,0.794994421083633,1000,67,0.851663866119671,1000,67,0.800894949783856,1000,67,1.27524283060482,1000,67,2.66081095115714,1000,67,2.70371688645965,1000,67,2.88186868562075,1000
"68",68,1.06312789075886,1000,68,1.050136424955,1000,68,0.821219694194296,1000,68,0.9235529841007,1000,68,0.965151848003709,1000,68,2.92324238986387,1000,68,0.922383699278996,1000,68,2.53084656390504,1000,68,1.98497820488308,1000,68,2.71819210599335,1000
"69",69,1.09376723938615,1000,69,1.10363672805646,1000,69,1.01987567267009,1000,69,1.53677417004836,1000,69,0.813591428667492,1000,69,2.10379502284126,1000,69,1.26989123295021,1000,69,2.27939549039077,1000,69,0.698680908223327,1000,69,5.07027643796287,1000
"70",70,1.2574458133712,1000,70,1.69959944618906,1000,70,1.42348269649983,1000,70,1.74506491424919,1000,70,3.40936802463165,1000,70,4.00232510477938,1000,70,2.42745611468319,1000,70,1.2468570618079,1000,70,2.11964551018462,1000,70,4.57362546978923,1000
"71",71,1.35927838141122,1000,71,0.840533568468778,1000,71,0.890598949164622,1000,71,0.94075946535812,1000,71,2.02456048208344,1000,71,0.876519830014904,1000,71,1.39116729694702,1000,71,1.88645050814583,1000,71,2.2447304015849,1000,71,1.76425086846941,1000
"72",72,0.983403010908418,1000,72,1.25867323609978,1000,72,1.46904432173911,1000,72,0.885337674454775,1000,72,2.01748109306954,1000,72,0.915917849528839,1000,72,1.18683612466974,1000,72,11.9104755621662,1000,72,3.21124054094568,1000,72,8.03024675607444,1000
"73",73,1.13823907669459,1000,73,0.924894367281327,1000,73,0.875711532410215,1000,73,0.939481677718706,1000,73,1.13842432557621,1000,73,0.820924730088332,1000,73,3.33396574118834,1000,73,0.954954935122335,1000,73,0.836059361968708,1000,73,3.71044852464641,1000
"74",74,1.33162552201158,1000,74,0.834783150097095,1000,74,3.48450475009532,1000,74,0.925617779393165,1000,74,1.53570237856461,1000,74,1.12614648988364,1000,74,1.1254170721349,1000,74,1.49018052342242,1000,74,2.01527503176369,1000,74,5.26370343751914,1000
"75",75,0.96416070890498,1000,75,0.907754356424992,1000,75,0.93654690036919,1000,75,1.96488420527441,1000,75,0.851036231765818,1000,75,1.01982118089887,1000,75,1.72910042441424,1000,75,1.3088481207564,1000,75,2.05346611224511,1000,75,1.2259588051656,1000
"76",76,1.12703732821337,1000,76,1.09409964588071,1000,76,0.882993935999074,1000,76,0.860378392385985,1000,76,1.12181372908434,1000,76,0.787513822851855,1000,76,2.77694964190278,1000,76,0.981947902792777,1000,76,0.844066741234125,1000,76,2.8463436100173,1000
"77",77,1.10066509093581,1000,77,1.15701555318024,1000,77,0.841768380423324,1000,77,1.2695903443524,1000,77,1.41910347901921,1000,77,2.0838042281247,1000,77,2.06047777517366,1000,77,1.97145243132122,1000,77,1.86838561848091,1000,77,2.91127386069768,1000
"78",78,1.27154682158131,1000,78,1.44753034440734,1000,78,2.76024626710836,1000,78,0.849159937017641,1000,78,0.876185611427036,1000,78,2.5722434227705,1000,78,2.02118303545075,1000,78,1.05248962338169,1000,78,1.28050062515039,1000,78,6.64040109086272,1000
"79",79,1.14829163464969,1000,79,1.01935966557143,1000,79,0.819913261235223,1000,79,0.993725633531324,1000,79,1.54348813802768,1000,79,1.60818882469973,1000,79,1.85134031354038,1000,79,1.07340200483214,1000,79,1.40226214441763,1000,79,2.96259844169742,1000
"80",80,1.37579814444287,1000,80,0.948226114100604,1000,80,1.6650115268968,1000,80,2.42529124291346,1000,80,0.789714698162602,1000,80,2.38879300981906,1000,80,1.71687589142514,1000,80,3.27756417551638,1000,80,1.74501160841722,1000,80,1.83618479671931,1000
"81",81,1.30114042025595,1000,81,0.852615248378572,1000,81,2.34168062830387,1000,81,1.1652443218758,1000,81,2.39257935105153,1000,81,0.879847213769498,1000,81,2.90455683968602,1000,81,0.856518848106086,1000,81,4.31227306362247,1000,81,1.18325327788446,1000
"82",82,0.850147767440803,1000,82,1.4382927776665,1000,82,1.31955135903028,1000,82,0.881757019510282,1000,82,1.71881061846488,1000,82,1.1513976502887,1000,82,2.27464236049216,1000,82,1.27646393865977,1000,82,0.85616695831292,1000,82,2.30347439538459,1000
"83",83,1.10381834602481,1000,83,2.31136888325101,1000,83,1.83940923225712,1000,83,1.79076759917463,1000,83,1.92465034682954,1000,83,0.981952207683546,1000,83,1.08196476082331,1000,83,1.04097688616087,1000,83,2.77079838165162,1000,83,5.14087834007082,1000
"84",84,1.05319156560433,1000,84,1.86397635900456,1000,84,0.941929954838947,1000,84,0.92104438276028,1000,84,1.52595486328819,1000,84,0.94061002073565,1000,84,0.713271900421099,1000,84,3.13998662737625,1000,84,3.64312524003818,1000,84,8.17280564113232,1000
"85",85,1.39486191805027,1000,85,1.39955863274921,1000,85,0.776403485827882,1000,85,0.934268755447258,1000,85,0.970228358284271,1000,85,5.13326288583996,1000,85,0.840960899792987,1000,85,3.49268008287273,1000,85,5.11660149978832,1000,85,2.28647218206787,1000
"86",86,0.965768033397417,1000,86,0.979518726361421,1000,86,1.20006439915943,1000,86,2.09200093451711,1000,86,2.68555015681682,1000,86,0.896860520566307,1000,86,1.5959613419575,1000,86,2.43683449247822,1000,86,2.76982901769585,1000,86,5.38003904831941,1000
"87",87,1.05000253578761,1000,87,0.908996180148923,1000,87,1.12691709484025,1000,87,0.721742121892258,1000,87,1.77327625572198,1000,87,1.15966923025008,1000,87,0.72714848679408,1000,87,1.32226122294517,1000,87,2.72803720839376,1000,87,4.64676173872469,1000
"88",88,1.12567443197817,1000,88,1.59970904450459,1000,88,1.45289658881609,1000,88,1.06940638697543,1000,88,1.56770415201062,1000,88,2.90074550034088,1000,88,0.936793590642866,1000,88,3.56672770104231,1000,88,4.57063240558164,1000,88,5.20032739040333,1000
"89",89,1.03396304567816,1000,89,1.44664007053724,1000,89,2.89750729799976,1000,89,0.836419353620041,1000,89,0.965443783154346,1000,89,2.84082377764096,1000,89,0.989555749281847,1000,89,2.20489015938775,1000,89,2.402193318507,1000,89,1.47972526073689,1000
"90",90,0.935854945127486,1000,90,1.84063759054389,1000,90,1.15132335087864,1000,90,1.04531278210201,1000,90,1.33050113657977,1000,90,1.15308605258696,1000,90,1.99895853431054,1000,90,0.902244506623556,1000,90,3.11410482736196,1000,90,1.5071901902684,1000
"91",91,1.18128814115504,1000,91,1.79324812038394,1000,91,1.00813884190718,1000,91,1.01275478730275,1000,91,1.19653558031427,1000,91,1.50130887227091,1000,91,1.22179039577924,1000,91,1.47661253656873,1000,91,1.19006178454506,1000,91,3.56695767853021,1000
"92",92,1.09450264286997,1000,92,1.19906344177038,1000,92,0.943959205515773,1000,92,1.78356657817846,1000,92,1.49441823206074,1000,92,0.881822179078678,1000,92,1.00365556253581,1000,92,3.08953961737528,1000,92,3.73810468767277,1000,92,3.86083011427729,1000
"93",93,1.19213340378163,1000,93,0.904414156064379,1000,93,2.02242181447376,1000,93,0.879763886991533,1000,93,1.16884191088252,1000,93,0.815139597837502,1000,93,6.37479856034502,1000,93,0.937533882404098,1000,93,5.80542183028498,1000,93,2.81977098529276,1000
"94",94,0.908445676544377,1000,94,1.0649760955977,1000,94,1.01990707931376,1000,94,0.913623070799714,1000,94,1.04203169799601,1000,94,1.0431533079457,1000,94,0.826004076047437,1000,94,3.54992930576068,1000,94,0.817486383165514,1000,94,2.11629684941757,1000
"95",95,1.14822164376957,1000,95,5.05618156749765,1000,95,0.958628376265835,1000,95,1.49050866183785,1000,95,0.717521748655614,1000,95,0.845929254232097,1000,95,2.13346234844248,1000,95,1.28685368550468,1000,95,9.04462375216908,1000,95,3.96218515086866,1000
"96",96,1.04423606584084,1000,96,1.04380808729747,1000,96,0.856016866853307,1000,96,1.6121326152807,1000,96,0.91880478194935,1000,96,0.87238154638306,1000,96,0.923316073732433,1000,96,2.77461352564935,1000,96,0.994625327134896,1000,96,2.3040411962259,1000
"97",97,0.983432172542329,1000,97,0.819914180062419,1000,97,0.945965560263889,1000,97,0.747367718102343,1000,97,0.863219019570858,1000,97,0.900787645363712,1000,97,0.965744516970984,1000,97,1.74024932923041,1000,97,5.10853383189347,1000,97,1.96559396454115,1000
"98",98,1.00764674396341,1000,98,1.55778015015441,1000,98,4.96242417500903,1000,98,1.48040600218141,1000,98,1.75454731792134,1000,98,0.837301407777655,1000,98,0.73318680588259,1000,98,0.867262093660851,1000,98,1.72829914009132,1000,98,4.70218720806659,1000
"99",99,1.03824863700818,1000,99,0.801650832108626,1000,99,0.873003367792133,1000,99,2.74157267766695,1000,99,0.909707117010155,1000,99,1.21358796181551,1000,99,0.998848825784694,1000,99,1.33734141752969,1000,99,1.40318534269657,1000,99,1.90641633082048,1000
"100",100,1.48305101990905,1000,100,1.04018625810872,1000,100,1.74186571840762,1000,100,1.20302379463053,1000,100,1.09329769240792,1000,100,1.75272102482199,1000,100,2.85291982280646,1000,100,1.09393653839714,1000,100,0.767903584192478,1000,100,5.07500157401197,1000
"101",1,1.14556695697299,1544,1,0.942677204880946,1544,1,0.936969099776674,1544,1,0.86196669028816,1544,1,1.17258688589534,1544,1,1.19178161421919,1544,1,0.908174777932065,1544,1,1.65810264850775,1544,1,1.23376903386485,1544,1,2.69553314791171,1544
