"","replicate_id","undershoot_ratio","subsample","replicate_id.1","undershoot_ratio.1","subsample.1","replicate_id.2","undershoot_ratio.2","subsample.2","replicate_id.3","undershoot_ratio.3","subsample.3","replicate_id.4","undershoot_ratio.4","subsample.4","replicate_id.5","undershoot_ratio.5","subsample.5","replicate_id.6","undershoot_ratio.6","subsample.6","replicate_id.7","undershoot_ratio.7","subsample.7","replicate_id.8","undershoot_ratio.8","subsample.8","replicate_id.9","undershoot_ratio.9","subsample.9","replicate_id.10","undershoot_ratio.10","subsample.10","replicate_id.11","undershoot_ratio.11","subsample.11","replicate_id.12","undershoot_ratio.12","subsample.12","replicate_id.13","undershoot_ratio.13","subsample.13","replicate_id.14","undershoot_ratio.14","subsample.14","replicate_id.15","undershoot_ratio.15","subsample.15","replicate_id.16","undershoot_ratio.16","subsample.16","replicate_id.17","undershoot_ratio.17","subsample.17","replicate_id.18","undershoot_ratio.18","subsample.18","replicate_id.19","undershoot_ratio.19","subsample.19"
"20",20,2.53687592266419,1000,20,1.65052608577071,1000,20,0.92068517749887,1000,20,0.967005045805394,1000,20,0.893172131814047,1000,20,0.986778848111472,1000,20,1.01684418548775,1000,20,1.18954157695458,1000,20,1.05185277970958,1000,20,97.4471739473936,1000,20,0.987141764202601,1000,20,0.963352855239372,1000,20,0.922439177213694,1000,20,10.7932967488607,1000,20,0.884124397996878,1000,20,0.937892933754159,1000,20,0.848548530765994,1000,20,1.98071923426859,1000,20,1.06651170296794,1000,20,11.204785040691,1000
"21",21,0.945783506274533,1000,21,0.854325099118288,1000,21,0.853202069692152,1000,21,1.03882235825262,1000,21,0.847994100017359,1000,21,1.0524763791671,1000,21,1.11046179820413,1000,21,0.965990037891367,1000,21,1.45872259636062,1000,21,2093665.63258982,1000,21,3.5081099041049,1000,21,1.23774781675124,1000,21,0.985660829241334,1000,21,4.00199401882029,1000,21,1.69884479143639,1000,21,2.59284974515086,1000,21,1.08488207130338,1000,21,1.56350281975928,1000,21,0.871172217095314,1000,21,6.3603880981396,1000
"22",22,0.967671950939331,1000,22,1.08693498550201,1000,22,1.01708409262827,1000,22,0.993009831618454,1000,22,0.898299848427916,1000,22,0.961317566707503,1000,22,1.01313066475012,1000,22,0.806022087356372,1000,22,1.04434957638304,1000,22,292776.195180212,1000,22,1.15760556242057,1000,22,1.64375338696551,1000,22,1.22317491589585,1000,22,1.22979355639708,1000,22,3.63772131187867,1000,22,0.857662095230247,1000,22,1.19877245294755,1000,22,1.19188975867539,1000,22,1.99306982428474,1000,22,2.55199182696491,1000
"23",23,0.957355796795188,1000,23,1.06534270713612,1000,23,0.895283835696457,1000,23,0.886043983039198,1000,23,1.47958223204764,1000,23,0.899952292974182,1000,23,1.14504871385056,1000,23,0.87725169229532,1000,23,1.36256099169699,1000,23,119996.282856438,1000,23,0.860206432157348,1000,23,0.847392778553167,1000,23,2.06486943380761,1000,23,7.50827769410342,1000,23,0.866082860571307,1000,23,0.886365024341718,1000,23,1.64860249218379,1000,23,2.61325452415728,1000,23,0.768331841122989,1000,23,3.91712987327093,1000
"24",24,0.897469810395002,1000,24,1.33866096249858,1000,24,1.34036056649919,1000,24,0.940227330058866,1000,24,0.908355132043682,1000,24,0.910102610785807,1000,24,0.805868455351768,1000,24,0.880446130994543,1000,24,0.956802473667077,1000,24,1.01971444229831e+31,1000,24,1.99409748996604,1000,24,0.853284332220688,1000,24,0.935661359883878,1000,24,7.00769855297686,1000,24,2.31740471474146,1000,24,1.01328792996954,1000,24,0.92078670643814,1000,24,1.14694344069292,1000,24,4.07974951464687,1000,24,4.30165351803883,1000
"25",25,1.16267790374983,1000,25,1.27265370878644,1000,25,1.0876331039012,1000,25,1.00461074382996,1000,25,0.821025329986371,1000,25,0.715967714954332,1000,25,1.16500483404251,1000,25,1.08495896704254,1000,25,1.28771432248002,1000,25,50531703653.0693,1000,25,1.01818354730936,1000,25,1.0603151049387,1000,25,2.05463323150254,1000,25,2.04340923876439,1000,25,1.10400126105114,1000,25,1.64717239963941,1000,25,1.1430164947714,1000,25,1.01505025818968,1000,25,0.925619050852688,1000,25,3.45701829809174,1000
"26",26,1.05910732803561,1000,26,0.859375081190913,1000,26,0.938585143922408,1000,26,1.29650726706053,1000,26,0.972447144221277,1000,26,0.879756964831085,1000,26,0.834431499821295,1000,26,1.26544035011238,1000,26,1.03134718749003,1000,26,201535.656193076,1000,26,2.79265615888604,1000,26,0.896784681940227,1000,26,1.21092259838251,1000,26,1.61823953695696,1000,26,0.991950216971675,1000,26,1.24696361075438,1000,26,2.1546475128061,1000,26,0.941660124230649,1000,26,0.916247387077902,1000,26,2.48705543146233,1000
"27",27,0.876129517432624,1000,27,0.943346311217955,1000,27,1.05077668942872,1000,27,0.821721897107024,1000,27,1.12445035714724,1000,27,0.869014393626477,1000,27,1.03187025160084,1000,27,0.989635402966229,1000,27,0.879334136081746,1000,27,3.10558602335745e+50,1000,27,2.68771840937769,1000,27,1.00646404852566,1000,27,1.06403098453973,1000,27,1.01955997046361,1000,27,0.930636492327567,1000,27,1.27444754744382,1000,27,0.893574595996157,1000,27,0.988930499261056,1000,27,0.923294506895804,1000,27,2.82632744017281,1000
"28",28,1.03459807368807,1000,28,1.01774726883927,1000,28,0.984424181208664,1000,28,0.937691578765834,1000,28,1.9452493836757,1000,28,1.05920754616202,1000,28,0.923089652253408,1000,28,0.980078628184934,1000,28,1.10980925547456,1000,28,1050517.11506173,1000,28,1.66871080208564,1000,28,1.03206323188192,1000,28,0.983086689197998,1000,28,0.872039970498507,1000,28,0.712610601790114,1000,28,0.833983167234135,1000,28,1.62912811923326,1000,28,1.2991888671394,1000,28,4.73385946406819,1000,28,2.56486368605529,1000
"29",29,0.867325252912121,1000,29,1.06916746861631,1000,29,1.18656880778997,1000,29,0.93255874856331,1000,29,1.89452210457583,1000,29,1.13283602533412,1000,29,0.940529096647813,1000,29,0.897650815092328,1000,29,0.98352754086164,1000,29,644695.560113651,1000,29,2.24833167958382,1000,29,1.54791065914595,1000,29,2.17836839332009,1000,29,0.848696664370757,1000,29,0.886766504192264,1000,29,1.0382868467541,1000,29,1.39293834900765,1000,29,0.990539835711513,1000,29,0.873848288891937,1000,29,4.0750742997349,1000
