"","replicate_id","overshoot_ratio","subsample","replicate_id","overshoot_ratio","subsample"
"96",96,7.32448884281991,5690,96,1.29868261965482,5690
"97",97,8.12572897690711,5690,97,1.00530615179199,5690
"98",98,9.70656911868477,5690,98,1.16348706334648,5690
"99",99,1512.73355674522,5690,99,1.56225552163157,5690
"100",100,2.82933730300537,5690,100,1.36369202243961,5690
"101",101,2.61942754388476,5690,101,1.00413718077876,5690
"102",102,1.64600241543324,5690,102,1.38258398825267,5690
"103",103,8.93333250191752,5690,103,1.02243446839283,5690
"104",104,3.30380020507351,5690,104,1.16096588590204,5690
"105",105,3.33923865734401,5690,105,0.946974129156786,5690
"106",106,10.6889253225832,5690,106,1.16525475219564,5690
"107",107,2.0064100465213,5690,107,1.08590342386602,5690
"108",108,2.57568715015276,5690,108,1.08036031652714,5690
"109",109,2.59838003766749,5690,109,1.83237572826123,5690
