"","replicate_id","overshoot_ratio","subsample","replicate_id.1","overshoot_ratio.1","subsample.1","replicate_id.2","overshoot_ratio.2","subsample.2","replicate_id.3","overshoot_ratio.3","subsample.3","replicate_id.4","overshoot_ratio.4","subsample.4","replicate_id.5","overshoot_ratio.5","subsample.5","replicate_id.6","overshoot_ratio.6","subsample.6","replicate_id.7","overshoot_ratio.7","subsample.7","replicate_id.8","overshoot_ratio.8","subsample.8","replicate_id.9","overshoot_ratio.9","subsample.9","replicate_id.10","overshoot_ratio.10","subsample.10","replicate_id.11","overshoot_ratio.11","subsample.11","replicate_id.12","overshoot_ratio.12","subsample.12","replicate_id.13","overshoot_ratio.13","subsample.13","replicate_id.14","overshoot_ratio.14","subsample.14","replicate_id.15","overshoot_ratio.15","subsample.15","replicate_id.16","overshoot_ratio.16","subsample.16","replicate_id.17","overshoot_ratio.17","subsample.17","replicate_id.18","overshoot_ratio.18","subsample.18","replicate_id.19","overshoot_ratio.19","subsample.19"
"11",11,0.897693717479124,1000,11,3.5771432221542,1000,11,7.25921574723416,1000,11,7.66511266558758,1000,11,9.85756023268427,1000,11,2.24412593317876,1000,11,3.27924155993607,1000,11,18.249094563381,1000,11,15.9806226895376,1000,11,72.8027436969592,1000,11,1.14601584394469,1000,11,1.25476948698876,1000,11,2.16082230503734,1000,11,1.13864957636089,1000,11,1.29534202023248,1000,11,1.96928293656949,1000,11,1.41507598114518,1000,11,1.81825883053266,1000,11,3.27656696470502,1000,11,0.927125561818347,1000
"12",12,1.20134464351955,1000,12,6.89687499037805,1000,12,4.15131657511831,1000,12,2.30654949140046,1000,12,3.4676925479496,1000,12,11.2740811764064,1000,12,3.89956950591699,1000,12,6.80515456551976,1000,12,25.7362867904377,1000,12,64.435949916284,1000,12,0.780501784501054,1000,12,0.885848512905224,1000,12,1.51729721001637,1000,12,1.05238430329519,1000,12,1.35764476965162,1000,12,1.89835304140978,1000,12,1.70002849612307,1000,12,0.9427106440163,1000,12,1.80702639478447,1000,12,5.69259041467429,1000
"13",13,2.21408355849555,1000,13,2.81922532923938,1000,13,7.09625358144966,1000,13,2.90177702409805,1000,13,4.71501865529061,1000,13,5.09494466978111,1000,13,4.69590837577187,1000,13,2.83607595726286,1000,13,5.89112497678262,1000,13,72.745864093865,1000,13,1.12922739902719,1000,13,3.71882044274407,1000,13,1.58784473003992,1000,13,0.942460334795203,1000,13,0.952557169930907,1000,13,1.51038736439275,1000,13,0.987525888138299,1000,13,1.19486845850947,1000,13,6.78599460831967,1000,13,1.33795869628344,1000
"14",14,2.81409406005889,1000,14,6.36824135092271,1000,14,5.16979988551362,1000,14,2.84965586130698,1000,14,13.4060093724039,1000,14,4.4741380230116,1000,14,6.69206503559651,1000,14,3.68905473929169,1000,14,28.9163402735625,1000,14,108.635806052835,1000,14,1.08076412963712,1000,14,0.967020931708231,1000,14,0.937485888608098,1000,14,0.92636312819059,1000,14,2.91958283103618,1000,14,1.43664979654969,1000,14,1.05188476509544,1000,14,2.78328309424869,1000,14,5.0386137384247,1000,14,6.55971792755117,1000
"15",15,1.45162332808482,1000,15,5.47891203785209,1000,15,6.5871012890485,1000,15,0.971315958649042,1000,15,8.20348733017798,1000,15,11.7290453853931,1000,15,3.98146199622092,1000,15,5.61586562076305,1000,15,26.203436341269,1000,15,21.0827965590299,1000,15,1.0078613467098,1000,15,0.93774602550646,1000,15,1.37803264954606,1000,15,0.835145305468665,1000,15,0.940014256002046,1000,15,1.40337564379684,1000,15,1.30636724742834,1000,15,1.52636509679893,1000,15,1.44208576935053,1000,15,3.63103723790559,1000
"16",16,2.18091205913447,1000,16,10.4020467134969,1000,16,1.22489459854763,1000,16,1.89648313114542,1000,16,8.97029900351132,1000,16,1.53720330029001,1000,16,8.87957617040531,1000,16,6.53224729654372,1000,16,26.1753095189929,1000,16,41.5456942623453,1000,16,0.943753561469015,1000,16,1.23742903416801,1000,16,1.74024027162156,1000,16,1.89638305302617,1000,16,2.19195289167453,1000,16,1.01446478138499,1000,16,3.2782066806327,1000,16,2.98730528071056,1000,16,2.33336851106491,1000,16,3.97268140527873,1000
"17",17,1.1270767949858,1000,17,2.29204760968139,1000,17,3.66640822198541,1000,17,3.26783455005265,1000,17,1.65903609994581,1000,17,13.9535735592529,1000,17,3.48658470640181,1000,17,2.10943893983219,1000,17,18.3778823174482,1000,17,97.266615737835,1000,17,0.908310476922362,1000,17,0.749747963737413,1000,17,1.2625249667586,1000,17,1.72670859498304,1000,17,1.23640527289142,1000,17,0.844128241088006,1000,17,1.49950086274094,1000,17,1.79088334510413,1000,17,1.59418865672093,1000,17,9.82832540085687,1000
"18",18,2.60777764889521,1000,18,2.56693194320128,1000,18,1.86233921425366,1000,18,4.74609670306112,1000,18,2.15494834944572,1000,18,9.73298000167751,1000,18,12.4147507588965,1000,18,11.0908204056487,1000,18,16.1651287567205,1000,18,88.5703149907095,1000,18,0.982864373852344,1000,18,0.908419946844175,1000,18,0.924838393862938,1000,18,0.980402987519199,1000,18,1.77652327230306,1000,18,0.796774657128015,1000,18,2.36245860976955,1000,18,1.00367098259113,1000,18,3.39240128789016,1000,18,1.08562504920366,1000
"19",19,0.869402808135285,1000,19,1.77004533050938,1000,19,3.2022314160604,1000,19,3.06418529389861,1000,19,3.86081689472198,1000,19,1.63617223410796,1000,19,6.13881915809533,1000,19,4.26687983970247,1000,19,8.39582505735639,1000,19,80.4397957839771,1000,19,1.3096203752098,1000,19,2.97199014633875,1000,19,1.46250020996552,1000,19,1.33350424394248,1000,19,1.54071409875677,1000,19,1.68235127354881,1000,19,0.838239567888946,1000,19,0.973585319596514,1000,19,1.82962443924239,1000,19,2.39682688704668,1000
"20",20,0.966468386990769,1000,20,6.38538590838709,1000,20,3.80690275849976,1000,20,8.16671537148245,1000,20,6.61971109086881,1000,20,1.42121553672013,1000,20,7.0050395936723,1000,20,7.66782086601726,1000,20,7.51145015194174,1000,20,80.1170653372287,1000,20,1.26879974276147,1000,20,0.861467251397407,1000,20,1.61927695635944,1000,20,1.35190812113477,1000,20,1.10067273952706,1000,20,0.932637984648429,1000,20,1.78514550797093,1000,20,1.81067387803324,1000,20,2.68781191721246,1000,20,1.49456968211448,1000
"21",21,1.56974658897997,1000,21,5.57330083610849,1000,21,0.829584722575414,1000,21,1.58238528554777,1000,21,1.3279298903959,1000,21,10.3676827985656,1000,21,3.06586802062414,1000,21,11.0083937800426,1000,21,35.1025243468063,1000,21,11.3401085745271,1000,21,1.34143531063668,1000,21,1.99518102970697,1000,21,1.03910938656521,1000,21,0.630546301063864,1000,21,4.5739753784423,1000,21,0.743543249950098,1000,21,1.84549989283956,1000,21,3.2744406438856,1000,21,0.920578171312512,1000,21,2.37436248267109,1000
"22",22,3.79503275493513,1000,22,0.953398284436399,1000,22,2.36456702431053,1000,22,5.58316150735455,1000,22,4.92019392054005,1000,22,5.44248021630871,1000,22,5.58212517485675,1000,22,0.588560917646507,1000,22,7.96872018130543,1000,22,89.9974599252527,1000,22,1.07542882580441,1000,22,1.10410837415876,1000,22,0.917976118167328,1000,22,1.08220395291989,1000,22,2.07567208103261,1000,22,1.32773523889806,1000,22,1.49002768933865,1000,22,3.24079757677009,1000,22,1.64148723591125,1000,22,6.50451016158127,1000
"23",23,2.0766905952996,1000,23,2.84264306674026,1000,23,10.6396763298182,1000,23,1.45629040513434,1000,23,5.15978134990177,1000,23,3.55460242157664,1000,23,1.38408142231218,1000,23,14.1142120413159,1000,23,20.7633751268366,1000,23,30.0858194233616,1000,23,1.01887163018386,1000,23,1.13841465854513,1000,23,0.992284154379409,1000,23,1.45255600907731,1000,23,1.18125620699158,1000,23,0.961175931520456,1000,23,1.10839725303569,1000,23,0.984395804898286,1000,23,3.95820107413162,1000,23,0.776375761901846,1000
"24",24,0.78057872039868,1000,24,1.37548554112864,1000,24,1.53846343599256,1000,24,13.6163189969931,1000,24,4.27349229989975,1000,24,16.3468954527804,1000,24,5.38647741198731,1000,24,2.95957608089162,1000,24,7.51959325856755,1000,24,120.110619554852,1000,24,1.57460733699044,1000,24,0.957416245976331,1000,24,2.76065496091604,1000,24,2.01771764373039,1000,24,0.853236180167368,1000,24,2.24239231181549,1000,24,1.14160287635738,1000,24,3.46446129602107,1000,24,2.60520488900943,1000,24,7.56109466255039,1000
"25",25,1.26346336921242,1000,25,1.17989315928917,1000,25,3.27881327915214,1000,25,8.27256990169414,1000,25,6.1064539444975,1000,25,3.97683353276395,1000,25,7.51076196927498,1000,25,10.6153183464838,1000,25,10.6787129541264,1000,25,57.1463432872635,1000,25,1.67397325887923,1000,25,1.42327894563365,1000,25,0.943219761650987,1000,25,0.803040640752159,1000,25,1.25800294681849,1000,25,1.93172546503592,1000,25,1.63451269007005,1000,25,3.72863497163922,1000,25,3.12203220283284,1000,25,1.12296863980809,1000
"26",26,0.834899296211783,1000,26,6.15370206120437,1000,26,6.19916649598713,1000,26,0.92657590942172,1000,26,1.9104194085514,1000,26,6.16480239979605,1000,26,9.62720837599934,1000,26,7.70856770060634,1000,26,13.3554190699617,1000,26,62.8685197241352,1000,26,0.890110046231167,1000,26,0.895932518702799,1000,26,1.35298023239194,1000,26,0.959070494215337,1000,26,1.39591429488222,1000,26,0.819294628556153,1000,26,1.67544791844372,1000,26,2.60624495301287,1000,26,3.14924009170066,1000,26,2.10766400748907,1000
"27",27,2.27817449604244,1000,27,3.11003983458954,1000,27,3.5763164520663,1000,27,2.03149795909895,1000,27,6.2974569671994,1000,27,4.56874183473611,1000,27,7.0503164792372,1000,27,11.545106737787,1000,27,6.34920780761238,1000,27,70.7584897038135,1000,27,0.8929704687684,1000,27,1.22256961919143,1000,27,1.092905302158,1000,27,1.28299806316965,1000,27,0.838100262496726,1000,27,2.70538701752088,1000,27,0.797232900435149,1000,27,1.43392741053794,1000,27,0.872640978048326,1000,27,4.22322434479039,1000
"28",28,2.52398364939839,1000,28,1.50224530144766,1000,28,8.20453441781569,1000,28,10.1640436184432,1000,28,4.93939696568986,1000,28,15.6845007751745,1000,28,7.19196710257421,1000,28,6.83865671995895,1000,28,22.7941922391301,1000,28,73.1735725517033,1000,28,0.95574030337989,1000,28,0.903251061020507,1000,28,0.837409545392614,1000,28,1.47815342051257,1000,28,0.889372983989882,1000,28,1.90723711832438,1000,28,0.931498296987107,1000,28,4.1076042827215,1000,28,1.04120058108934,1000,28,0.867748601811431,1000
"29",29,1.81655827440717,1000,29,3.52173967751229,1000,29,2.77816068470499,1000,29,0.769751091857522,1000,29,0.956354226497133,1000,29,4.07874198710573,1000,29,6.19281121961197,1000,29,5.05366497230431,1000,29,14.9623383945443,1000,29,82.5656534882133,1000,29,1.07598139395226,1000,29,1.9573870353673,1000,29,1.64950085325133,1000,29,1.07179228110006,1000,29,2.2166626207152,1000,29,1.29000545327348,1000,29,2.33231492839028,1000,29,2.42116014787519,1000,29,1.39374740773338,1000,29,3.44211608598877,1000
"30",30,2.02244717653821,1000,30,8.08622679733745,1000,30,1.06839972799814,1000,30,4.50399972258639,1000,30,3.7022549210221,1000,30,5.7161821853612,1000,30,6.86961928620389,1000,30,11.2239262565143,1000,30,18.370458425998,1000,30,104.348202154902,1000,30,1.50455726921628,1000,30,1.68604139378914,1000,30,1.63001518765693,1000,30,0.94722005421618,1000,30,0.880750888930974,1000,30,0.902217539336484,1000,30,1.40351199148035,1000,30,3.37271003357231,1000,30,1.01419955672588,1000,30,5.26615586435852,1000
"31",31,1.31762188524911,1000,31,4.25170871184077,1000,31,1.21034759851425,1000,31,5.50352296952588,1000,31,6.91045124215947,1000,31,5.87660759881139,1000,31,6.27119958084895,1000,31,8.82987160603886,1000,31,9.02271297172075,1000,31,48.9694291030449,1000,31,1.14338036895777,1000,31,0.996704403584941,1000,31,0.788484620815764,1000,31,1.29448773071762,1000,31,1.36985928992059,1000,31,1.14850647762132,1000,31,1.47473258880406,1000,31,3.14069480644719,1000,31,4.43773001569022,1000,31,3.19269620908669,1000
"32",32,0.923223422499642,1000,32,5.1673392450588,1000,32,2.67762025473333,1000,32,1.94560015240379,1000,32,7.81994179107409,1000,32,13.0965603602877,1000,32,3.43567881075542,1000,32,14.1580078807161,1000,32,23.9669601995861,1000,32,54.7913857706424,1000,32,1.0618940211727,1000,32,1.02288036559537,1000,32,0.85206274281636,1000,32,0.987654483080261,1000,32,0.878622945620019,1000,32,0.821417807136716,1000,32,4.37438176305442,1000,32,1.43158853367908,1000,32,0.851174528612151,1000,32,1.69281549035616,1000
"33",33,2.36053756593061,1000,33,3.28239223259859,1000,33,4.89250628976139,1000,33,2.87730329342345,1000,33,4.28689918842654,1000,33,4.85845698838655,1000,33,4.04529169767756,1000,33,5.85783725656069,1000,33,8.63512579790428,1000,33,76.7465781866129,1000,33,0.955131249650366,1000,33,1.5019394583593,1000,33,1.31221705570672,1000,33,2.15213285057327,1000,33,1.58804637527417,1000,33,0.997973066630393,1000,33,2.98290484582944,1000,33,3.01347289690668,1000,33,1.14832041826866,1000,33,2.76434510133039,1000
"34",34,1.05959760539568,1000,34,0.666940510159239,1000,34,1.39658761009051,1000,34,1.30430041483641,1000,34,3.07048823684312,1000,34,3.57512435175666,1000,34,3.29287741300081,1000,34,8.44945708220607,1000,34,15.3372052976386,1000,34,45.8234815483322,1000,34,0.852218614835589,1000,34,2.04508657231095,1000,34,1.72785002626963,1000,34,1.13120244288719,1000,34,0.965049765983859,1000,34,1.21955013953498,1000,34,0.952946386376865,1000,34,0.960239727476608,1000,34,2.0883089638879,1000,34,2.90283729344476,1000
"35",35,3.08505549398837,1000,35,0.984812708373049,1000,35,10.5133171758743,1000,35,3.16102461639888,1000,35,4.88547271748942,1000,35,3.56139450590583,1000,35,9.08025463618074,1000,35,18.668215426108,1000,35,19.3927390185145,1000,35,57.7426708016145,1000,35,1.14053567181969,1000,35,0.931904400287088,1000,35,1.76459068569779,1000,35,0.914971989073505,1000,35,0.998902154874347,1000,35,0.804752675795441,1000,35,4.24703137672208,1000,35,0.829797287204099,1000,35,1.84503435771329,1000,35,1.80375752286688,1000
"36",36,0.744331590931673,1000,36,6.37966482581319,1000,36,2.05163960813875,1000,36,5.58033610456598,1000,36,4.61644559659778,1000,36,9.66885390082483,1000,36,2.49556261241003,1000,36,10.6468061719284,1000,36,7.86540876795694,1000,36,71.3630307245014,1000,36,0.892599701220374,1000,36,1.00489884350337,1000,36,1.05274312617661,1000,36,1.16401020600395,1000,36,1.13545707265083,1000,36,1.17087922908681,1000,36,5.13910548874649,1000,36,1.38555549349939,1000,36,1.15721653046741,1000,36,5.75035997857354,1000
"37",37,0.727236558541109,1000,37,1.2169613668761,1000,37,3.19097047661544,1000,37,4.97178647898963,1000,37,5.39860152566651,1000,37,3.07574834173027,1000,37,5.48094057432717,1000,37,6.50148534034993,1000,37,6.61318568742561,1000,37,84.3588226865317,1000,37,0.864200079482932,1000,37,1.1313868624316,1000,37,2.79226696263013,1000,37,1.18545184210424,1000,37,1.22877669405209,1000,37,1.15580449688619,1000,37,1.98059954744443,1000,37,0.938599928339863,1000,37,1.03041463832924,1000,37,6.19629353524886,1000
"38",38,1.06142971107736,1000,38,1.92684634951409,1000,38,8.40298858550897,1000,38,3.94902825546101,1000,38,3.17252459663638,1000,38,5.61796129444638,1000,38,4.06296030767451,1000,38,16.1724916433556,1000,38,23.9430565764729,1000,38,45.4397051435136,1000,38,0.987645237666848,1000,38,1.04358580577603,1000,38,0.999946291454472,1000,38,1.74960843502157,1000,38,1.49062185835062,1000,38,2.38843804029451,1000,38,0.923273724790452,1000,38,2.80937552667448,1000,38,2.42233320262667,1000,38,3.91157062193947,1000
"39",39,1.41935874234427,1000,39,2.94428226317103,1000,39,3.19248213568998,1000,39,1.73681800960202,1000,39,4.40714782908979,1000,39,2.57909766423917,1000,39,11.5097733201806,1000,39,15.1263672243926,1000,39,13.6142263726866,1000,39,103.946424618753,1000,39,1.1422470341873,1000,39,1.29397706388756,1000,39,2.55419391616885,1000,39,1.96129030110081,1000,39,2.66349432263204,1000,39,1.14333842984474,1000,39,1.72378362245878,1000,39,4.34847812802452,1000,39,3.48085463319769,1000,39,0.975188634801437,1000
"40",40,1.12603811866248,1000,40,3.86853941866747,1000,40,3.0955522891396,1000,40,6.83527708369083,1000,40,4.6916211650521,1000,40,4.51155779080212,1000,40,6.24259361861612,1000,40,2.88851955825529,1000,40,14.2415332900624,1000,40,67.3218131241639,1000,40,3.25468324812358,1000,40,3.00481011252796,1000,40,1.30444162039556,1000,40,3.93910112998312,1000,40,0.963300836743941,1000,40,0.890518013476056,1000,40,2.25318650405719,1000,40,3.03760594299596,1000,40,0.815408637366396,1000,40,1.47304786398683,1000
"41",41,3.02006654310983,1000,41,3.65134580016437,1000,41,0.87741659731103,1000,41,3.47539293001188,1000,41,0.695499171947042,1000,41,4.2965550072906,1000,41,3.25194231936554,1000,41,12.5424088979415,1000,41,20.1145806541937,1000,41,128.518729327953,1000,41,1.0665089935486,1000,41,2.83247932397757,1000,41,1.00196565958777,1000,41,2.13987231428792,1000,41,4.22000706935947,1000,41,1.52460230672708,1000,41,1.9712429347931,1000,41,3.32054413182403,1000,41,1.15447314492275,1000,41,7.77677022488765,1000
"42",42,1.46386022064602,1000,42,2.16161446381004,1000,42,9.75638119624129,1000,42,7.89936295836551,1000,42,13.3108699703993,1000,42,5.85378187779605,1000,42,11.0947111234239,1000,42,5.47505324681001,1000,42,6.50309693820197,1000,42,97.1290176813584,1000,42,0.912504657078468,1000,42,0.90025524810687,1000,42,0.848423211555434,1000,42,0.936484545010302,1000,42,0.959064855026178,1000,42,1.02777868550422,1000,42,1.01434508230486,1000,42,2.52665791596329,1000,42,1.72938135734787,1000,42,2.0485450427099,1000
"43",43,2.20062392463294,1000,43,3.95308933890731,1000,43,9.00086260833799,1000,43,3.45239928271217,1000,43,3.82148284400717,1000,43,2.43561569273174,1000,43,6.22041878614692,1000,43,24.8720477548304,1000,43,12.2894090196564,1000,43,46.0997047701667,1000,43,3.28072675536325,1000,43,2.8489305785806,1000,43,1.50351510112223,1000,43,0.851157928010048,1000,43,1.484326512288,1000,43,2.10424228458009,1000,43,0.897596797389677,1000,43,0.965804351432675,1000,43,1.82397826968828,1000,43,4.01723348343319,1000
"44",44,1.57795005059028,1000,44,0.759058692886305,1000,44,1.82236856790246,1000,44,7.94062822619981,1000,44,3.00528317111908,1000,44,3.1798684430464,1000,44,4.29109467855043,1000,44,5.19868466750638,1000,44,29.1669898125495,1000,44,52.9986037690756,1000,44,0.875059805688023,1000,44,0.89431012125617,1000,44,1.13142447924085,1000,44,1.33968412517299,1000,44,2.7132159247555,1000,44,1.07150951224682,1000,44,3.27089275911377,1000,44,2.50418779250694,1000,44,2.58712601926743,1000,44,2.79872512431445,1000
"45",45,1.40629388564757,1000,45,2.18992910307123,1000,45,11.8817343607257,1000,45,5.94176762607179,1000,45,2.48843996806455,1000,45,10.5412395003049,1000,45,5.59050478114234,1000,45,2.62781643033429,1000,45,14.9917126422747,1000,45,94.6028137542618,1000,45,0.948435861446058,1000,45,1.72472241314336,1000,45,1.35749215133041,1000,45,0.879724549384212,1000,45,1.97234771584761,1000,45,1.22019786210897,1000,45,1.95004829230758,1000,45,2.46677965533015,1000,45,2.22114360640679,1000,45,4.7991332216335,1000
"46",46,2.41994646763523,1000,46,0.860292220154989,1000,46,1.1346190929391,1000,46,5.12443180459273,1000,46,4.68556048146607,1000,46,7.36257057389945,1000,46,9.16705398180603,1000,46,4.18695969326803,1000,46,8.98905327175181,1000,46,51.8441057155893,1000,46,0.948299263668109,1000,46,0.916129449358532,1000,46,4.92582274985237,1000,46,0.913581051701418,1000,46,0.880755192115124,1000,46,1.47453834557917,1000,46,3.57677988858814,1000,46,0.922404933625234,1000,46,0.894468219429539,1000,46,7.5706771252293,1000
"47",47,0.951091728581727,1000,47,2.62828517365952,1000,47,4.45384172936767,1000,47,2.47991684010662,1000,47,3.22455257378146,1000,47,3.80678045825739,1000,47,9.60167914239064,1000,47,6.01106172209917,1000,47,23.3232248058782,1000,47,81.9378817109598,1000,47,1.16786069798985,1000,47,0.949896492890562,1000,47,1.65327912452939,1000,47,1.29925121548652,1000,47,0.918596600398996,1000,47,0.916845873673808,1000,47,3.02658296295257,1000,47,0.892577603727043,1000,47,1.9646006168624,1000,47,1.12090951194244,1000
"48",48,0.925389432046095,1000,48,2.48677229412655,1000,48,2.22320754179189,1000,48,2.75205369525882,1000,48,5.45885729740375,1000,48,2.55841266285695,1000,48,5.06280483475244,1000,48,3.74531295786115,1000,48,27.3411551963927,1000,48,37.6083473881496,1000,48,1.06768671013423,1000,48,0.902865218512222,1000,48,1.1364343220928,1000,48,1.7157596061448,1000,48,2.28891865239838,1000,48,1.31341722902396,1000,48,2.91470834039172,1000,48,1.54042688919609,1000,48,1.02502766031742,1000,48,4.70365567087905,1000
"49",49,1.41624791022525,1000,49,3.63800068104766,1000,49,1.89308892609933,1000,49,6.38217500022136,1000,49,1.38306250067801,1000,49,10.0886119157515,1000,49,4.94519366667327,1000,49,17.2303619210305,1000,49,24.8405673317291,1000,49,76.8921421476824,1000,49,1.1959580076067,1000,49,1.31394622865932,1000,49,0.979019262204444,1000,49,0.917174528619622,1000,49,1.4243221184757,1000,49,1.86140392239139,1000,49,2.44974138136067,1000,49,2.26632748169253,1000,49,1.90024775830929,1000,49,1.90458775419233,1000
